doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1016/j.kjms.2011.06.032,rayyan-471507638,Preliminary results of dancing exercise on postural stability in adolescent females,2011,12,NA,KAOHSIUNG JOURNAL OF MEDICAL SCIENCES,1607-551X,27,12,566-572,"Cheng, Hsu-Sheng and Law, Cheung-Lun and Pan, Hui-Fang and Hsiao, Yueh-Ping and Hu, Jeng-Ho and Chuang, Fu-Kai and Huang, Mao-Hsiung",NA,NA,NA,NA,"Twenty-six female student dancers of Chung-hua school of Art (mean age 17.5 +/- 0.5 years) and twenty-five healthy active female collegiate students (mean age 18.1 +/- 1.0 years) participated in this study to investigate the effects of dancing exercise on postural stability of adolescent female through a comparison study of two cohorts. The groups were matched in height and weight. Participants were excluded for left-side dominance, sustained lower extremity injury, any known vestibular system dysfunction, uncorrected visual problems, and other neurological conditions. Static and dynamic standing balances were measured by means of Biodex Stability System in six conditions include bilateral, dominant, and nondominant single leg stances with eye-open and eye-closed conditions. To investigate the difference between static and dynamic stabilities, two protocols were performed: the first protocol consisted of four positions including static position, Level 8, Level 4, and Level 1, respectively. They were instructed to maintain a level platform as stably as possible for a period of 30 seconds for each test and given a 30-second rest between tests. The second protocol was descending stability level that was gradually changed from Level 12 to Level 1 for 60 seconds. Balance indices included overall stability index, anterior-posterior stability index (APSI), and medial-lateral stability index. The results of first protocol showed that there were significant differences in overall stability index score between study and control groups at Level 8 with dominant single leg standing in the eye-open condition and the APSI score at Level 8 and at Level 4 with dominant single-leg standing in the eye-closed condition. There was no significant difference in the second protocol. The possible explanation is loss of familiarization adaptation because of level change consequently in both the groups, not step-by-step as in the first protocol study. Furthermore, a positive correlation was found between the dancing experience and the APSI at Level 8 and Level 4 with dominant single-leg standing in the eye-closed condition. In conclusion the findings implied that dancing exercise results in better postural stability and less visual dependence on postural control in adolescent females. Copyright (C) 2011, Elsevier Taiwan LLC. All rights reserved. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1002/ptr.3695,rayyan-471507574,Kavalactone Metabolism in Rat Liver Microsomes,2012,7,NA,PHYTOTHERAPY RESEARCH,0951-418X,26,7,1057-1061,"Fu, Shuang and Rowe, Anthony and Ramzan, Iqbal",NA,NA,NA,NA,"The specific CYP enzymes involved in kavalactone (KLT) metabolism and their kinetics have not been fully examined. This study used rat liver microsomes (RLM) to determine kavain (KA), methysticin (MTS) and desmethoxyyangonin (DMY) enzyme kinetic parameters, to elucidate the major CYP450 isoforms involved in KLT metabolism and to examine gender differences in KLT metabolism. Formation of the major KLT metabolites was first-order, consistent with classic enzyme kinetics. In both male and female RLM, clotrimazole (CLO) was the most potent inhibitor of KA and MTS metabolism. This suggests CYP3A1/3A23 (females) and CYP3A2 (males) are the main isoenzymes involved in the metabolism of these KLTs in rats, while the roles of CYP1A2, -2?C6, -2?C9, -2E1 and -3A4 are limited. Desmethoxyyangonin metabolism was equally inhibited by cimetidine (CIM) and CLO in females, and CIM and nortriptyline in males. This implies that DMY metabolism involves CYP2C6 and CYP2C11 in males, and CPY2C12 in females. CYP3A1/3A23 may also be involved in females. Copyright (c) 2011 John Wiley \& Sons, Ltd. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1016/j.beproc.2016.02.002,rayyan-471521641,Mate-choice copying in Drosophila melanogaster: Impact of demonstration conditions and male-male competition,2016,NA,NA,Behavioural Processes,NA,125,NA,76 - 84,"Germain, M. and Blanchet, Simon and Loyau, Adeline and Danchin, Etienne G.J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958525749&doi=10.1016%2Fj.beproc.2016.02.002&partnerID=40&md5=589a69802f83ea16fc562a5f147a0587,NA,NA,NA,"Individuals of many species, including invertebrates, have been shown to use social information in mate choice, notably by extracting information from the mating performance of opposite sex conspecifics, a process called """"mate-choice copying"""" (MCC). Here, we performed four experiments with Drosophila melanogaster to investigate two aspects of MCC methodology: whether (i) providing positive and negative social information simultaneously or sequentially during the demonstration phase of the protocol, and (ii) male-male competition during the mate-choice test, affect MCC. We found that the simultaneous provision of positive and negative information during demonstrations hampered female MCC performance, compared to the sequential provision of information. This can be interpreted in two alternative, yet not exclusive, ways: (i) attentional mechanisms may restrict the focus of the brain to one source of information at a time, and/or (ii) the shorter duration of demonstrations in the simultaneous protocol may have not permit full social learning use and may explain the non-detection of MCC in that protocol. Moreover, we did not detect any significant effect of male-male competition on female choice. This study thus provides further evidence for MCC in D. melanogaster and expands on the necessary methodology for detailed studies. © 2016 Elsevier B.V. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 12,cognition; conspecific; experimental study; fly; intraspecific competition; learning; mate choice...;Animal; Social Behavior,NA,NA,Losia
10.1111/j.1524-4741.2011.01206.x,rayyan-471521775,An essay on sexual frustration as the cause of breast cancer in women: How correlations and cultural blind spots conceal causal effects,2012,NA,NA,Breast Journal,NA,18,2,168 - 171,"Stuger, Jerry",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858298524&doi=10.1111%2Fj.1524-4741.2011.01206.x&partnerID=40&md5=9c2fc7ef2c10e21906b60ec3dcb2e51f,NA,NA,NA,"The main premise of this hypothesis is that breast cancer is caused by sexual frustration. Sexual frustration is triggered by multiple forms of dissonance between the absence or lack of sexual reward and the (un)conscious motivation to obtain these sexual rewards. I assume that neural and hormonal processes are capable of adjusting or distorting biologically active forms of specific sex hormones depending on experienced sexual stimuli. I hypothesize that prolonged sexual frustration will ultimately lead via aberrantly metabolized sex hormones to the development of breast cancer. Human female sexual behavior research links sexual frustration with breast cancer risk. The distinction between human female sexual behavior and reproduction is crucial to understand breast cancer risk. Current explanations are focused on reproduction. However, human female sexual behavior is causal in breast cancer development and androgens rather than estrogens are crucial for sexual behaviors in women. Social learning is the main determinant of human sexual behaviors that is why cultural and social processes are very important to understand breast cancer risk. Epidemiologists should evaluate breast cancer risk based on cultural female attitudes towards sexually related issues. Female mate choices should be examined for (un)conscious cultural, ethnic, religious, and socio-economic pressure to make a thorough assessment of breast cancer risk. Closer examination of (un)conscious female copulation strategies reveal that they are potential sources of sexual frustration in specific groups of women. Postmenopausal women seem vulnerable for self-fulfilling prophecies about post reproductive sexuality, body image, and negative perceptions of menopause which may cause sexual frustrations. © 2011 Wiley Periodicals, Inc. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1,androgen; article; body height; breast cancer; cancer incidence; cancer risk; cognition; cultural...,NA,NA,Losia
10.1186/s12862-021-01958-8,rayyan-471507903,"Relationships between male secondary sexual traits, physiological state and offspring viability in the three-spined stickleback",2022,1,NA,BMC ECOLOGY AND EVOLUTION,NA,22,1,NA,"Chiara, Violette and Velando, Alberto and Kim, Sin-Yeon",NA,NA,NA,NA,"Background Sexual signals produced by males play a central role in sexual selection, but the relationship between these traits and the quality of the bearer are often ambiguous. Secondary sexual traits may represent genetic quality of the bearer, resulting in positive relationships with physiological state, or may be costly to produce, showing trade-off with physiological state. A number of studies have explored the relationships between secondary sexual traits and other functional traits, but few have studied their fitness consequences. We studied the link between diverse physiological traits and both morphological and behavioural sexual traits and examined how their interplay influences offspring viability in the three-spined stickleback. Results Male sticklebacks showing nest building and courtship behaviour were smaller than those not investing in reproductive activities. There was no evidence that the expression of red nuptial colouration and the quality of courtship behaviour of males are positively related to their metabolic rates, swim ability, oxidative damage and mtDNA copy number. However, individuals showing larger red nuptial colour areas had higher levels of oxidative DNA damage in their sperm. Male courtship behaviour and aggressiveness, but not red colour area, were good predictors of offspring hatching and survival. Conclusions Our results suggest that, in our study population at the southern edge of the species' distribution, sexual colouration of male sticklebacks was not a good indicator of their body state, but both courtship quality and aggressiveness during the courtship are reliable cues of their gamete quality, influencing the viability of their offspring. Thus, females that choose mates based on their courtship behaviour will have high fitness. In the study population, which represents a fast pace-of-life with high reproductive rate and short lifespan, sexual ornaments of males may not honestly signal their physiological and physical state because they invest at maximum in a single reproductive season despite high costs. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1098/rspb.2003.2330,rayyan-471509512,Song as an honest signal of past developmental stress in the European starling (Sturnus vulgaris),2003,6,NA,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,270,1520,1149-1156,"Buchanan, KL and Spencer, KA and Goldsmith, AR and Catchpole, CK",NA,NA,NA,NA,"Bird song is a sexually selected male trait where females select males on the basis of song quality. It has recently been suggested that the quality of the adult male song may be determined by nutritional stress during early development. Here, we test the `nutritional-stress hypothesis' using the complex song of the European starling. Fledgling starlings were kept under experimental treatment (unpredictable short-term food deprivations) or control conditions (ad libitum food supply), for three months immediately after independence. We measured their physiological and immune responses during the treatment and recorded song production during the following spring. Birds in the experimental group showed increased mass during the treatment and also a significantly suppressed humoral response compared with birds in the control group. There was no difference between the groups in the cell-mediated response. Next spring, males in the experimental group spent less time singing, sang fewer song bouts, took longer to start singing and also sang significantly shorter song bouts. These data support the hypothesis that both the quality and quantity of song produced by individual birds reflect past developmental stress. The results also suggest the `nutritional-stress hypothesis' is best considered as a more general `developmental-stress hypothesis'. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1093/beheco/arv079,rayyan-471521661,Personality affects mate choice: Bolder males show stronger audience effects under high competition,2015,NA,NA,Behavioral Ecology,NA,26,5,1314 - 1325,"Bierbach, David and Sommer-Trembo, Carolin and Hanisch, Janina and Wolf, Max and Plath, Martin",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983201881&doi=10.1093%2Fbeheco%2Farv079&partnerID=40&md5=76350694a9544fabc488476034b87297,NA,NA,NA,"Males in various species adjust their mate choice to sperm competition risk and intensity arising when females potentially mate with several competing males. If males use social information and copy other males' choices, this leads to an increased likelihood of sperm competition for both, the copying and the copied male. In livebearing fishes (Poeciliidae), males appear to avoid the risk of being copied by temporarily moving away from preferred females and approaching nonpreferred ones (""""audience effect""""), thereby exploiting the rival's propensity to copy. Responding to rival presence with an audience effect bears the risk of losing the initially preferred female, which may swim away, but may help to reduce sperm competition intensity. Males may rate this risk-benefit ratio differentially depending on their personality, for example, more risk-taking (bolder) males might be more likely to respond to an audience. Using Atlantic mollies (Poecilia mexicana) as our study organism, we characterized focal and audience males along the boldness-activity behavioral axis. As overall competition levels are known to affect male mate choice, we subjected half of the males to a low competition (single-male housing) and the other half to a high-competition treatment (group housing) before they were tested in binary mate choice tests. Only males from the high competition treatment responded to rival presence with an audience effect. In congruence with our prediction, bolder males within this cohort showed a stronger audience effect. Our study exemplifies that (depending on the social context) bolder, not shyer, individuals can be more responsive to their social environment. © The Author 2015. Published by Oxford University Press on behalf of the International Society for Behavioral Ecology. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 46; All Open Access; Bronze Open Access,cyprinid; learning; male; mate choice; risk assessment; social behavior; sperm competition; Anima...,NA,NA,Losia
10.1159/000321317,rayyan-471507613,Sex and the Frontal Cortex: A Developmental CT Study in the Spotted Hyena,2010,NA,NA,BRAIN BEHAVIOR AND EVOLUTION,0006-8977,76,3,185-197,"Arsznov, Bradley M. and Lundrigan, Barbara L. and Holekamp, Kay E. and Sakai, Sharleen T.",NA,NA,NA,NA,"The purpose of this study was to examine developmental and individual variation in total endocranial volume and regional brain volumes, including the anterior cerebrum, posterior cerebrum and cerebellum/brain stem, in the spotted hyena (Crocuta crocuta). The spotted hyena is a highly gregarious animal noted for living in large, hierarchically organized groups. The social lives of male and female spotted hyenas do not differ until after puberty, when males disperse from the natal group, while females remain philopatric. Here we sought to determine whether the divergent life histories of male and female spotted hyenas are linked to differences in brain size or organization. Three-dimensional virtual endocasts were created using computed tomography from 46 spotted hyenas skulls (23 females, 22 males, 1 unknown sex) ranging in age from 1 day to 18 years. Brain volume and skull length were highly correlated (r = 0.91), and both reached asymptotic values by 34 months of age. Analyses of total endocranial volume (relative to skull length) and cerebellum/brain stem volume (relative to total endocranial volume) revealed no sex differences. However, relative anterior cerebrum volume, comprised mainly of frontal cortex, was significantly greater in adult males than adult females, and relative posterior cerebrum volume was greater in adult females than adult males. We hypothesize that the demands of neural processing underlying enhanced social cognition required for successful male transfer between matriarchical social groups at dispersal may be greater than cognitive demands on philopatric females. Copyright (C) 2010 S. Karger AG, Basel | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1038/s41598-018-33301-5,rayyan-471507840,Prenatal exposure to incubation calls affects song learning in the zebra finch,2018,10,NA,SCIENTIFIC REPORTS,2045-2322,8,NA,NA,"Katsis, Andrew C. and Davies, Mzuri H. and Buchanan, Katherine L. and Kleindorfer, Sonia and Hauber, Mark E. and Mariette, Mylene M.",NA,NA,NA,NA,"Songbirds are important models for understanding the mechanisms and fitness consequences of imitative vocal learning. Although the effects of early-life environmental and social conditions on song learning are well-established, the impact of early sound exposure has received surprisingly little attention. Yet recent evidence hints at auditory sensitivity in songbird embryos, including in the zebra finch (Taeniopygia guttata), a classic model species for song learning. Here, we tested whether prenatal exposure to incubation calls-highly rhythmic parental vocalisations produced on the nest-affected song learning in zebra finches. Embryos were exposed in the egg to either incubation (treatment) or contact (control) calls, and after hatching were reared in a large colony. The playback treatment did not affect song complexity nor the accuracy of song copying from the social father, but instead increased learning of non-paternal song syllables. This, in turn, improved males' mounting success in mating trials. These effects may be attributable to changes in juvenile social behaviours, as playback also influenced male behaviour during mating trials. Our study provides the first experimental evidence that prenatal acoustic environment affects song learning and courtship behaviour in songbirds, thereby raising interesting questions on the role of innate versus acquired biases for vocal learning. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1002/cne.25305,rayyan-471521448,Exploring links from sensory perception to movement and behavioral motivation in the caudal nidopallium of female songbirds,2022,NA,NA,Journal of Comparative Neurology,NA,530,10,1622 - 1633,"Bloomston, Natalie A. and Zaharas, Kristina and Lawley, Koedi S. and Fenn, Thomas and Person, Emily and Huber, Holly and Zhang, Zhaojie and Prather, Jonathan F.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124511173&doi=10.1002%2Fcne.25305&partnerID=40&md5=9392dee70540b9dd5c986694e40452d3,NA,NA,NA,"Decision making resides at the interface between sensory perception and movement production. Female songbirds in the context of mate choice are an excellent system to define neural circuits through which sensory perception influences production of courtship behaviors. Previous experiments by our group and others have implicated secondary auditory brain sites, including the caudal nidopallium (NC), in mediating behavioral indicators of mate choice. Here, we used anterograde tracer molecules to define projections that emerge from NC in female songbirds, identifying pathways through which NC influences downstream sites implicated in signal processing and decision making. Our results reveal that NC sends projections into the arcopallium, including the ventral intermediate arcopallium (AIV). Previous work revealed that AIV also receives input from another auditory area implicated in song preference and mate choice (caudal mesopallium, CM), suggesting that convergent input from multiple auditory areas may play important roles in initiating mate choice behaviors. In the present results, NC projects to an area implicated in postural and locomotory control (dorsal arcopallium, Ad), suggesting that NC may play a role in directing those forms of copulatory behavior. NC projections also systematically avoid a vocal motor region of the arcopallium that is innervated by CM (robust nucleus of the arcopallium). These results suggest a model in which both NC and CM project to arcopallial pathways implicated in behavioral motivation. These brain regions may exert different influences on pathways through which auditory information can direct different facets of behavioral responses to information detected in those auditory signals. © 2022 Wiley Periodicals LLC. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 7; All Open Access; Green Accepted Open Access; Green Open Access,elastomer; green fluorescent protein; isoflurane; lidocaine; prilocaine; tracer; animal experimen...;Animal,NA,NA,Losia
10.1007/s10905-023-09814-x,rayyan-471521430,Cryptic Mate Preference in Male Bicyclus anynana Butterflies,2023,NA,NA,Journal of Insect Behavior,NA,36,1,1 - 10,"Siebenmorgen, Jacob P. and Tibbs, Taryn L. and Robertson, Deonna N. and Westerman, Erica L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145909839&doi=10.1007%2Fs10905-023-09814-x&partnerID=40&md5=26c148e0f6a26320a0a33caa4b538b40,NA,NA,NA,"While male mate choice has received sparse attention in comparison to female choice, it occurs often in insects. In addition, male insects may preferentially allocate sperm and ejaculate in response to female quality. Previous research indicates that male Bicyclus anynana butterflies can learn mate preference through prior exposure to females, though naïve males mate randomly. It is unclear whether this preference learning may also influence male sperm and ejaculate allocation after mate selection, or whether males have cryptic mate preference for female wing patterns independent of preference learning. Here we test whether B. anynana males adjust their sperm and ejaculate allocation in response to a learned preference. We also assess whether males exhibit an innate cryptic preference and adjust their sperm and ejaculate in response to female wing pattern. We compared number of eggs laid by females and spermatophore (male butterfly ejaculate) weight in four no-choice treatments: naïve male butterflies (having no prior exposure to females), paired with a 2 or 0-spot female, and experienced male butterflies (having a previous three-hour interaction with a 0-spot female), paired with a 2 or 0-spot female. All females used were naturally 2-spot females, 0-spot females had artificially blocked spots. We found that 0-spot females laid significantly more eggs than 2-spot females, independent of male experience. There was no effect of female phenotype or male experience on spermatophore weight. Our findings suggest that male B. anynana have an innate cryptic preference for 0-spot females, which has been shown in other studies to only be seen as a pre-copulatory preference when enhanced by early experience. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0,NA,NA,NA,Losia
10.1007/BF00165834,rayyan-471522077,Culturally correct song dialects are correlated with male age and female song preferences in wild populations of brown-headed cowbirds,1995,NA,NA,Behavioral Ecology and Sociobiology,NA,36,4,251 - 259,"O'Loghlen, Adrian L. and Rothstein, Stephen I.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028975414&doi=10.1007%2FBF00165834&partnerID=40&md5=f6bcaa1b39dc209cee68e6929bf1dbad,NA,NA,NA,"Variation in vocal behavior among local populations of songbirds may be significant to females in mate choice. In a study of dialect populations of brown-headed cowbirds, estradiol-implanted females from two dialects held the pre-copulatory lordosis posture longer in response to playback of the local flight whistle song than to foreign whistle types from adjacent and more distant dialects. Females were held in captivity for a relatively brief period prior to testing and received no tutoring so discrimination was based solely on experience in the wild. This is the first study to show evidence of discrimination by female cowbirds based on flight whistle type. Evidence is presented from one of the study dialects that the majority of yearling male cowbirds are vocally distinct from resident adults in having either foreign or incomplete local whistles. Although these yearlings are fully mature sexually, they have little or no mating success. The correlation between female whistle preference and male mating success suggests that the ability to give the correct local whistle type may be a characteristic used by females to assess age and quality of a potential mate. A learned female preference for the predominant local song type may be a factor in the stability of these dialects by making it adaptive for males to conform to the local dialect. © 1995 Springer-Verlag. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 98,Molothrus ater; brown-headed cowbird; dialect; song,NA,NA,Losia
10.1016/j.anbehav.2009.04.004,rayyan-471509491,The rich get richer: song complexity predicts song element sharing and song output in song sparrows Melospiza melodia,2009,7,NA,ANIMAL BEHAVIOUR,0003-3472,78,1,141-146,"MacDougall-Shackleton, Elizabeth A. and Stewart, Kathryn A. and Potvin, Dominique A. and Tennenhouse, Erica",NA,NA,NA,NA,"Animal signals are often complex, raising the possibility that different aspects of a signal may convey different types of information. Birdsong, for example, may simultaneously advertise the singer's condition during early life (through song complexity), location of song learning (through local song structure) and current condition (through song output). Each of these aspects of song is behaviourally salient: females generally prefer complex over simple song, local over nonlocal song, and high over low rates of song output. We examined the degree to which these three components of song convey complementary versus redundant information, in eastern song sparrows, Melospiza melodia melodia. One measure of song complexity, syllable repertoire size, was positively related to syllable sharing with other birds in the local population. This finding suggests that these aspects convey somewhat redundant information and that local-sounding song may in part advertise song-learning ability. A second measure of song complexity, song repertoire size, was positively related to song output, despite the widely differing developmental timescales over which song complexity and output are thought to vary. Condition during early development may have carryover effects on adult condition; alternatively, complex singers may have most to gain from advertising this attractive signal. Finally, despite our finding that both syllable sharing and song output were related to song complexity, syllable sharing and song output were not themselves significantly correlated. Overall, the three ostensibly independent aspects of song investigated here appear to overlap substantially in the information they convey. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1037/a0017096,rayyan-471521857,"Naloxone, but Not Flupenthixol, Disrupts the Development of Conditioned Ejaculatory Preference in the Male Rat",2009,NA,NA,Behavioral Neuroscience,NA,123,5,992 - 999,"Ismail, Nafissa I. and Girard-Bériault, Fabienne and Nakanishi, Satoru and Pfaus, James G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350109379&doi=10.1037%2Fa0017096&partnerID=40&md5=f27b8f30279ab53923af26c70cbb07d6,NA,NA,NA,"Male rats display a conditioned preference to ejaculate with a female bearing an odor paired previously with copulation to ejaculation. The present study examined the role of endogenous opioid and dopamine systems in this preference. Male rats received saline, the opioid receptor antagoinst naloxone, or the dopamine receptor antagonist flupenthixol prior to 10 conditioning trials in a pacing chamber with an almond-scented female. On the final test, all males were injected with saline and given access to 2 females, 1 scented and the other unscented, in an open field. Only males injected with naloxone during training failed to manifest a conditioned ejaculatory preference. These findings suggest that activation of opioid, but not dopamine, systems during sexual interaction are necessary for conditioned ejaculatory preference in male rats. © 2009 American Psychological Association. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 24,dopamine; flupentixol; naloxone; opiate; sodium chloride; animal experiment; article; conditionin...;Subcutaneous; Male; Mating Preference;Animal; Naloxone; Narcotic Antagonists; Odors; Opioid Peptides; Rats; Rats;Long-Evans; Receptors;Dopamine; Receptors;Opioid; Recognition (Psychology); Smell,NA,NA,Losia
10.1016/j.applanim.2006.05.027,rayyan-471521947,Current status and future directions of applied behavioral research for animal welfare and conservation,2007,NA,NA,Applied Animal Behaviour Science,NA,102,3,139 - 162,"Swaisgood, Ronald R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845801639&doi=10.1016%2Fj.applanim.2006.05.027&partnerID=40&md5=82c3d230c389571181203af582cf66bb,NA,NA,NA,"The papers that follow in this special issue reflect the state of knowledge and theory in the fields of animal welfare and conservation behavior. A particular focus is placed on how enrichment can be used judiciously to improve welfare and to prepare captive animals for release back to the wild. However, my purpose here is not simply to reiterate what the contributors of this special issue have said, but to provide an overview of the major themes, problems, and opportunities in applied animal behavior related to conservation and welfare. I review major issues in three interrelated areas: captive welfare, captive breeding, and conservation behavior research for wild populations. Despite many advancements in welfare science, one of the most significant impediments to a predictive science of welfare is the need to further refine theories advanced to explain environment-welfare relationships. I provide a brief overview of ten theories that have been proposed to explain good or poor welfare and suggest that they need to be made more conceptually distinct so that clear hypotheses can be articulated, and predictions made and tested. Captive breeding programs for ex situ conservation have borrowed and applied many of the concepts involved in welfare science to great advantage. Other keys to successful breeding programs include applying knowledge of social organization and processes to enhance reproduction; for example, finding the right combination of individuals to get animals breeding. However, behaviorists are only recently learning how to manipulate behavioral mechanisms, such as signaling behavior and mate choice, to optimize captive breeding for conservation. The emerging field of conservation behavior has played a role in captive breeding, but also is poised to play a major role in in situ conservation. Applied behavioral research can illuminate a number of issues important to conservation, including behavioral responses to habitat fragmentation and human disturbance (e.g., pollutants, noise, and light), and human-animal conflict (e.g., crop-raiding). Behavioral decisions made when animals are dispersing and selecting habitat for settlement determine the distribution of animals on the landscape and are important to understand for improving reserve and habitat corridor design. Captive-release and translocation programs require detailed behavioral knowledge to predict responses to novel environments and ensure that animals are adequately prepared for environmental change. This review underscores that many of the behavioral processes of interest to welfare science are also important for conservation behavior: perception, stress, assessment and decision-making rules, and other behavioral and physiological mechanisms. If properly understood, these mechanisms can be manipulated in the service of conservation goals, moving the field of conservation behavior from implication to application. A better integration of the disciplines of animal welfare and conservation behavior - together tackling problems at multiple levels of analysis - will further these goals. © 2006 Elsevier B.V. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 120,animal welfare; anthropogenic effect; behavioral response; captive breeding; captive population; ...,NA,NA,Losia
10.1093/beheco/3.2.112,rayyan-471509074,CORRELATES OF MALE MATING SUCCESS AND FEMALE CHOICE IN A LEK-BREEDING ANTELOPE,1992,NA,NA,BEHAVIORAL ECOLOGY,1045-2249,3,2,112-123,"BALMFORD, A and ALBON, S and BLAKEMAN, S",NA,NA,NA,NA,"We investigated factors underlying variation in male mating success in Uganda kob (Kobus kob thomasi), a lek-breeding antelope.  We found that only heavy (and, possibly, relatively old) males held lek territories and that female choice was an important determinant of nonrandom mating patterns at leks.  Our measure of male mating success was closely related to the historical popularity of the territory that a male defended, and individual females showed consistent preferences for particular lek territories, despite changes in territory ownership.  Male success increased with body weight and declined independently of territory effects during each bout of lek territory tenure.  We also found some evidence that female kob copied one another's choice of mates because females arriving at a lek tended to join territories that already had relatively large harems on them.  When compared across leks, average male mating success increased with lek size.  Our results suggest that female kob may use a suite of male- and territory-based cues in mate choice at leks and, as a result, mate with particularly large males.  However, we were unable to determine whether female kob gain any direct or indirect benefits through mate choice at leks. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1371/journal.pbio.3002321,rayyan-471507705,Could sexual selection be driven by the mistaken inferences of young females?,2023,10,NA,PLOS BIOLOGY,1544-9173,21,10,NA,"Mendelson, Tamra C. and Patricelli, Gail L. and Hebets, Eileen A.",NA,NA,NA,NA,"A new evolutionary model of mate choice copying, published in PLOS Biology, aims to reconcile mismatches between theory and data by proposing that juvenile females mistakenly imprint on male phenotypes that were not in fact preferred by the female they copied. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
10.1080/019697201300001812,rayyan-471509185,"Imitation in animals: Evidence, function, and mechanisms",2001,1,NA,CYBERNETICS AND SYSTEMS,0196-9722,32,1,53-96,"Zentall, TR",NA,NA,NA,NA,"The terms social learning and social influence have been used descriptively and theoretically to characterize a broad range of animal behavior from physical antipredatory adaptations such as eye spots, which are totally under genetic control, to the human capacity for the exaggeration of individual characteristics, known as caricature, which are largely under cognitive control. In the present review, the various forms of social influence and social learning are identified and distinghished from imitation, a term that generally has been reserved for behavioral matching that cannot be accounted for using simpler specifically predisposed, motivational, or learning mechanisms. It is suggested that much of the ambiguity in the literature concerning the various forms of social learning can be attributed to the distinction between the function of a behavior and the mechanisms responsible for its occurrence. Finally, the various mechanisms that have been proposed to account for imitative learning are presented and an attempt is made to evaluate them. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Losia
