doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1111/evo.12982,rayyan-471521636,Interspecific interactions and learning variability jointly drive geographic differences in mate preferences,2016,NA,NA,Evolution; international journal of organic evolution,NA,70,8,1896 - 1903,"Verzijden, Machteld N. and Svensson, Erik I.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981284307&doi=10.1111%2Fevo.12982&partnerID=40&md5=577e542322827bcce376ff2d5565ff31,NA,NA,NA,"Co-occurrence of closely related species can cause behavioral interference in mating and increase hybridization risk. Theoretically, this could lead to the evolution of more species-specific mate preferences and sexual signaling traits. Alternatively, females can learn to reject heterospecific males, to avoid male sexual interference from closely related species. Such learned mate discrimination could also affect conspecific mate preferences if females generalize from between species differences to prefer more species-specific mating signals. Female damselflies of the banded demoiselle (Calopteryx splendens) learn to reject heterospecific males of the beautiful demoiselle (C. virgo) through direct premating interactions. These two species co-occur in a geographic mosaic of sympatric and microallopatric populations. Whereas C. virgo males have fully melanized wings, male C. splendens wings are partly melanized. We show that C. splendens females in sympatry with C. virgo prefer smaller male wing patches in conspecific males after learning to reject heterospecific males. In contrast, allopatric C. splendens females with experimentally induced experience with C. virgo males did not discriminate against larger male wing patches. Wing patch size might indicate conspecific male quality in allopatry. Co-occurrence with C. virgo therefore causes females to prefer conspecific male traits that are more species specific, contributing to population divergence and geographic variation in female mate preferences. © 2016 The Author(s). Evolution © 2016 The Society for the Study of Evolution. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 19,allopatry; conspecific; damselfly; divergence; geographical variation; habitat mosaic; hybridizat...;Animal; Pigmentation; Species Specificity; Wings;Animal; Calopteryx splendens; Hexapoda; Zygoptera,NA,NA,Hao
10.1086/285392,rayyan-471507495,SEXUAL SELECTION AND IMITATION - FEMALES COPY THE MATE CHOICE OF OTHERS,1992,6,NA,AMERICAN NATURALIST,0003-0147,139,6,1384-1389,"DUGATKIN, LA",NA,NA,NA,NA,NA | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,NA,NA,NA,NA,Hao
10.1093/beheco/arp010,rayyan-471521878,Prudent male mate choice under perceived sperm competition risk in the eastern mosquito fish,2009,NA,NA,Behavioral Ecology,NA,20,2,278 - 282,"Wong, Bob B.M. and McCarthy, Miranda",https://www.scopus.com/inward/record.uri?eid=2-s2.0-64949152256&doi=10.1093%2Fbeheco%2Farp010&partnerID=40&md5=9caf6817ef9ff78fa3a187e105540d28,NA,NA,NA,"In contrast to what is known about adaptive mate choice in females, we know far less about how fluctuating reproductive costs might affect male mate choice. In many species, sperm competition can have a direct bearing on male fertilization success, and choosy males should be expected to respond adaptively to the perceived cost of sperm competition and to adjust their mate preferences accordingly. Here, we conducted a series of experiments investigating male mate choice under sperm competition risk in the eastern mosquito fish, Gambusia holbrooki. We tested male association preferences before and after manipulating their perceptions of sperm competition risk associated with initially preferred and nonpreferred females. We found that individuals were consistent in their preferences if they did not have the opportunity to witness other males associating with the initially preferred female. By contrast, males spent significantly less time with initially preferred females if, in the interim, she had been seen in the vicinity of another male. A similar opportunity to observe the initially nonpreferred female with another male had no effect on subsequent male mate choice. Our results suggest that choosy males may be capable of adjusting their preferences in response to shifts in their perception of sperm competition risk. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 47; All Open Access; Bronze Open Access,adaptation; cyprinid; intrasexual interaction; intraspecific competition; mate choice; mating suc...,NA,NA,Hao
10.3389/fpsyg.2016.00546,rayyan-471507443,A Role of DLPFC in the Learning Process of Human Mate Copying,2016,4,NA,FRONTIERS IN PSYCHOLOGY,1664-1078,7,NA,NA,"Zhuang, Jin-Ying and Xie, Jiajia and Hu, Die and Fan, Mingxia and Zheng, Li",NA,NA,NA,NA,"In the current study, we conducted a behavioral experiment to test the mate coping effect and a functional magnetic resonance imaging (fMRI) experiment to test the neural basis involved in the social learning process of mate copying. In the behavioral experiment, participants were asked to rate the attractiveness of isolated opposite sex (potential mates) facial photographs, then shown the targets associating with a neutral-faced model with textual cues indicating the models' attitude (interested vs. not-interested) toward the potential mates, and then asked to re-evaluate the potential mates' attractiveness. Using a similar procedure as the behavioral experiment, participants were scanned while observing the compound images in the fMRI experiment. The mate copying effect was confirmed in the behavioral experiment greater increase in attractiveness ratings was observed for opposite-sex photographs in the interested than in the not-interested condition. The fMRI results showed that the dorsolateral prefrontal gyrus (DLPFC) was significantly active in the comparison of interested not-interested condition, suggesting that a cognitive integration and selection function may be involved when participants process information from conditions related to mate copying. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1093/beheco/arz111,rayyan-471521529,Biological market effects predict cleaner fish strategic sophistication,2019,NA,NA,Behavioral Ecology,NA,30,6,1548 - 1557,"Triki, Zegni and Wismer, Sharon and Rey, Olivia and Binning, Sandra Ann and Levorato, Elena and Bshary, Redouan",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070096900&doi=10.1093%2Fbeheco%2Farz111&partnerID=40&md5=8d213b2e4cd5c14bdf6bfc60f201631e,NA,NA,NA,"Market-like situations emerge in nature when trading partners exchange goods and services. However, how partner choice option contributes to the expression of social strategic sophistication (i.e., the ability to adjust behavior flexibly given the specifics of a situation) is still poorly understood. A suitable study system to explore this question is the """"cleaner"""" fish Labroides dimidiatus. Cleaners trade parasite removal in exchange for food with a variety of """"client"""" species. Previous research documented strong interindividual variation in two features of their strategic sophistication, namely, the ability to adjust service quality to the presence of an audience and to give priority to clients with access to alternative cleaners (""""visitor clients"""") over clients lacking such choice options (""""resident clients""""). Here, we sampled various demes (i.e., group of individuals) of the same population of cleaner fish in order to investigate the extent to which factors describing fish densities and cleaning interaction patterns predict the strategic sophistication in two laboratory experiments. These experiments tested whether cleaners could increase their food intake through reputation management and/or learning to provide service priority to a visitor-like ephemeral food plate. We found that high """"outbidding competition,"""" characterized by high densities of cleaners and visitor clients, along with visitor's behavior promoting such competition, consistently predicted high strategic sophistication in cleaners. A better understanding of the role of learning versus potential genetic factors, interacting with local market conditions to affect strategic sophistication, is needed to clarify how natural selection has promoted the evolution and maintenance of cooperation in this cleaning mutualism. © 2019 The Author(s). | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 47,behavioral response; biological method; cleaner fish; cognition; competition (ecology); cooperati...,NA,NA,Hao
10.1159/000048652,rayyan-471507567,Effect of surgical menopause on cognitive functions,2002,NA,NA,DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,1420-8008,13,3,193-198,"Farrag, AF and Khedr, EM and Abdel-Aleem, H and Rageh, TA",NA,NA,NA,NA,"To investigate the effect of estrogen deficiency on cognitive function in surgically menopausal women, a prospective study was conducted at the University Hospital in Assiut, Egypt, during the period of July 1997 to August 1999. The study included 35 women subjected to total abdominal hysterectomy and bilateral salpingo-oophorectomy for nonmalignant causes. They were subjected to cognitive assessment by Mini-Mental State Examination (MMSE), Wechsler Memory Scale (WMS) subtests, and measurement of auditory Event-Related Potentials (ERPs) and serial serum estradiol levels determination. Eighteen age- and education-, body-weight- and parity-matched control women were recruited for comparison. A significant decline in MMSE, WMS subtests (digit span, visual memory, logical memory and mental control) and prolongation of P300 of ERP latency was observed in the patient group at 3 and 6 months postoperatively. These changes were not observed in the control group. A significant correlation was found between serum estradiol level and mental control subtest score and P300 latency in patients preoperatively. Patients who had a drop of estrogen level >50\% had more cognitive function decline. Rapid decline in estrogen level following surgical menopause was associated with a deleterious effect on cognitive function. Such observations may contribute to more understanding of the age-related cognitive decline in females. Copyright (C) 2002 S. Karger AG, Basel. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1093/beheco/ars086,rayyan-471521752,Opposite effects of learning cause asymmetric mate preferences in hybridizing species,2012,NA,NA,Behavioral Ecology,NA,23,5,1133 - 1139,"Verzijden, Machteld N. and Culumber, Zachary W. and Rosenthal, Gil G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865761222&doi=10.1093%2Fbeheco%2Fars086&partnerID=40&md5=e55ceb78d2c5c57b5a7258fbfa29de6e,NA,NA,NA,"How do females decide which males to accept or reject as potential mates when the individuals encountered are unfamiliar and may be either heterospecifics or conspecifics? Learning often influences the development of mate preferences. Experience with particular phenotypes often positively biases preference for that phenotype. However, experience can also induce aversion. We studied the effect of short-term experience with unfamiliar conspecific, heterospecific, or hybrid males on mate preferences of females of 2 swordtail fish species with native habitats,which differ in both ecology and effective population size. After exposure to males for a week, we tested the females' preferences for male olfactory cues. Both species shifted their mate preferences, but in opposite directions. Female Xiphophorus.birchmanni, living in larger populations, increased their preference for familiar phenotypes, whereas female X. malinche, from smaller, island-like populations, showed an inverse effect of familiarity, namely a decreased preference for newly familiarized males. The pattern of opposite effects of learning on mate choice mirrors with that seen in the evolution of reinforcement of genetic preferences in continental and island populations. Diametrically opposed shifts in preference can thus arise from the same social experience, causing asymmetry in the species' conspecific mate preferences. © 2012 The Author. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 30,asymmetry; conspecific; effective population size; familiarity; hybrid zone; hybridization; learn...,NA,NA,Hao
10.1038/srep00768,rayyan-471507826,When not to copy: female fruit flies use sophisticated public information to avoid mated males,2012,10,NA,SCIENTIFIC REPORTS,2045-2322,2,NA,NA,"Loyau, Adeline and Blanchet, Simon and Van Laere, Pauline and Clobert, Jean and Danchin, Etienne",NA,NA,NA,NA,"Semen limitation (lack of semen to fertilize all of a female's eggs) imposes high fitness costs to female partners. Females should therefore avoid mating with semen-limited males. This can be achieved by using public information extracted from watching individual males' previous copulating activities. This adaptive preference should be flexible given that semen limitation is temporary. We first demonstrate that the number of offspring produced by males Drosophila melanogaster gradually decreases over successive copulations. We then show that females avoid mating with males they just watched copulating and that visual public cues are sufficient to elicit this response. Finally, after males were given the time to replenish their sperm reserves, females did not avoid the males they previously saw copulating anymore. These results suggest that female fruit flies may have evolved sophisticated behavioural processes of resistance to semen-limited males, and demonstrate unsuspected adaptive context-dependent mate choice in an invertebrate. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.anbehav.2006.05.002,rayyan-471509165,Courtship strategies of male insects: when is learning advantageous?,2006,12,NA,ANIMAL BEHAVIOUR,0003-3472,72,6,1395-1404,"Dukas, Reuven and Clark, Colin W. and Abbott, Kevin",NA,NA,NA,NA,"Experiments indicating learning in the context of courtship in fruit flies challenge the prevailing views that male insects are either indiscriminate or rely on innate rules for courtship. We investigated the conditions favouring learning during courtship in insects by using a model that compared a learning strategy to two alternatives, indiscriminate courtship and innate selectivity. Our analyses indicated that, under the two conditions of high encounter rates with females and long courtship durations, indiscriminate courtship resulted in much lower lifetime mating success than either selectivity or learning. Learning had moderate advantages over selectivity when encounter rates with females were high, when a large proportion of females were sexually receptive, and when acceptance rates by sexually receptive females were high. We predict that species in which such conditions commonly occur are most likely to show learning in the context of male courtship. (c) 2006 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.yfrne.2009.04.009,rayyan-471521862,Testosterone release and social context: When it occurs and why,2009,NA,NA,Frontiers in Neuroendocrinology,NA,30,4,460 - 469,"Gleason, Erin D. and Fuxjager, Matthew J. and Oyegbile, Temitayo Oyefunmike and Marler, Catherine A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-70149089682&doi=10.1016%2Fj.yfrne.2009.04.009&partnerID=40&md5=833453ff4afba263e85f68926fe03e8c,NA,NA,NA,"The functions of rapid increases in testosterone seem paradoxical because they can occur in response to different social contexts, such as male-male aggressive encounters and male-female sexual encounters. This suggests that context may impact the functional consequences of changes in testosterone, whether transient or long term. Many studies, including those with California mice (Peromyscus californicus), have addressed these issues using manipulations and species comparisons, but many areas remain to be investigated. We report a study here that suggests transient increases in testosterone after social competition influence future competitive behavior, but social experience alone may also be critical in determining future behavior. In other rodents, a comparable testosterone surge occurs in response to sexual stimulation, but the function is not entirely understood. In addition to competitive and sexual behavior, testosterone impacts other systems instrumental to social behaviors, including paternal behavior and degree of monogamy. Thus, mechanisms regulated by testosterone, such as the vasopressin and aromatase systems, may also be influenced by rapid surges of testosterone in aggressive or sexual contexts. We discuss how the functions of testosterone may overlap in some contexts. © 2009 Elsevier Inc. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 231; All Open Access,testosterone; aggression; article; courtship; hormone action; human; mate choice; mating; monogam...;Animal; Social Behavior; Testosterone,NA,NA,Hao
10.1086/702590,rayyan-471509553,Predicting Habitat Choice after Rapid Environmental Change,2019,5,NA,AMERICAN NATURALIST,0003-0147,193,5,619-632,"Crowley, Philip H. and Trimmer, Pete C. and Spiegel, Orr and Ehlman, Sean M. and Cuello, William S. and Sih, Andrew",NA,NA,NA,NA,"Decisions made while searching for settlement sites (e.g., nesting, oviposition) often have major fitness implications. Despite numerous case studies, we lack theory to explain why some species are thriving while others are making poor habitat choices after environmental change. We develop a model to predict (1) which kinds of environmental change have larger, negative effects on fitness, (2) how evolutionary history affects susceptibility to environmental change, and (3) how much lost fitness can be recovered via readjustment after environmental change. We model the common scenario where animals search an otherwise inhospitable matrix, encountering habitats of varying quality and settling when finding a habitat better than a threshold quality level. We consider decisions and fitness before environmental change, immediately following change (assuming that animals continue to use their previously adaptive decision rules), and after optimal readjustment (e.g., via learning or evolution). We find that decreases in survival per time step searching and declines in habitat quality or availability generally have stronger negative effects than reduced season duration. Animals that were adapted to good conditions remained choosy after conditions declined and thus suffered more from environmental change than those adapted to poor conditions. Readjustment recovered much of the fitness lost through a reduction in average habitat quality but recovered much less following reductions in habitat availability or survival while searching. Our model offers novel predictions for empiricists to test as well as suggestions for prioritizing alternative mitigation steps. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.beproc.2012.08.004,rayyan-471521750,Choice between contingencies of variation: Effects of the requirement of variation upon preference,2012,NA,NA,Behavioural Processes,NA,91,3,214 - 222,"Pontes, Thaíssa Neves R. and Abreu-Rodrigues, Josele and Souza, Alessandra S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868205780&doi=10.1016%2Fj.beproc.2012.08.004&partnerID=40&md5=01b63aea0abecd5dc54eb8d787df1f2f,NA,NA,NA,"The present study investigated whether choices between contingencies of variation are affected by the degree of variability required. For such, five pigeons were exposed to a concurrent chain schedule. In the initial links, responses in one key initiated the terminal link with the most stringent variation requirement while responses in the other key initiated the terminal link with the least stringent variation requirement. In both terminal links, four-responses sequences were reinforced according to a variation criterion, which favored less frequent and less recent sequences. The probability of reinforcement in the terminal link with the least stringent criterion was manipulated in order to generate similar percentage and rate of reinforcers in both terminal links. Choices for the terminal link with the least stringent criterion were more frequent than choices for the terminal link with the most stringent criterion. It is possible that situations that demand lower levels of behavior variability are chosen due to the lower response cost correlated to those situations. © 2012 Elsevier B.V. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1,adaptation; bird; mate choice; physiological response; preference behavior; reinforcement; animal...;Operant; Data Interpretation;Statistical; Motivation; Reinforcement (Psychology); Reinforcement Schedule; Serial Learning; Col...,NA,NA,Hao
10.1007/s00251-004-0704-z,rayyan-471509525,"Recent duplication and inter-locus gene conversion in major histocompatibility class II genes in a teleost, the three-spined stickleback",2004,9,NA,IMMUNOGENETICS,0093-7711,56,6,427-437,"Reusch, TBH and Schaschl, H and Wegner, KM",NA,NA,NA,NA,"Using a bacterial artificial chromosome (BAC) library, we analysed a 99.5 kb genomic segment containing the major histocompatibility class II genes of a teleost, the three-spined stickleback Gasterosteus aculeatus. Experiments with G. aculeatus have provided direct evidence for balancing selection by pathogens and mate choice driving MH class II beta polymorphism. Two sets of paralogous class II alpha genes and beta genes in a tandem arrangement were identified, designated Gaac-DAA/DAB and Gaac-DBA/DBB. Expression analysis of the beta genes using single-strand conformation polymorphism revealed that both gene copies are expressed. Based on an analysis of pairwise nucleotide polymorphisms, we estimate that the duplication into two paralogous class II loci occurred only 1.2-2.4 million years ago, 1-2 orders of magnitude more recently than in other fish, bird or mammalian species. At the 3'-direction of the classical MH loci, we identified another seven genes or gene fragments, two of which (small inducible cytokine, complement regulatory factor) are related to immune function in other vertebrates. None of these genes were associated with MH class II genes in zebrafish, suggesting a markedly different organisation of the MH class II region in sticklebacks, and presumably, across bony fishes. When the nucleotide substitution pattern of the novel class II beta genes was analysed together with a representative sequence sample isolated from fish in northern Germany (n=27), we found that the peptide binding region of the Gaac-DAB and Gaac-DBB loci had undergone an inter-locus gene conversion (P=0.007). In accordance, we found a 10- to 20-fold higher frequency of CpG-islands on the MH class II segment compared to other species, a feature that may be conducive for inter-locus recombination. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1002/hec.1773,rayyan-471507609,OPORTUNIDADES TO REDUCE OVERWEIGHT AND OBESITY IN MEXICO?,2011,9,NA,HEALTH ECONOMICS,1057-9230,20,1,1-18,"Andalon, Mabel",NA,NA,NA,NA,"This paper investigates the causal effect of Oportunidades, a conditional cash-transfer program in Mexico, on overweight and obesity of adolescents living in poor rural areas. Affecting youth weight was not a goal of this program. However, health economics research suggests that the provision of schooling, health information sessions and sizable cash transfers to Oportunidades participants could have substantially changed their overweight and obesity rates. Exploiting an exogenous jump in program participation by means of a fuzzy Regression Discontinuity (RD) design, the evidence of this paper suggests that Oportunidades decreased obesity among participant women. The identified local average treatment effect (LATE) at the threshold for program eligibility suggests that female obesity would decrease if the program was expanded to cover slightly better-off households. The design of the program does not allow disentangling the causal pathways that contributed to the lower prevalence of obesity among women, but the effect likely resulted from increased access to information and schooling, improved dietary quality, increased monitoring of health outcomes and (possibly) increased physical activity. Suggestive evidence shows that teen pregnancy rates were higher among non-participants. Therefore, weight gain after childbirth might also explain higher obesity rates among non-participant females. Copyright (C) 2011 John Wiley \& Sons, Ltd. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1186/1471-2148-11-121,rayyan-471507719,The impact of sex-role reversal on the diversity of the major histocompatibility complex: Insights from the seahorse (Hippocampus abdominalis),2011,5,NA,BMC EVOLUTIONARY BIOLOGY,1471-2148,11,NA,NA,"Bahr, Angela and Wilson, Anthony B.",NA,NA,NA,NA,"Background: Both natural and sexual selection are thought to influence genetic diversity, but the study of the relative importance of these two factors on ecologically-relevant traits has traditionally focused on species with conventional sex-roles, with male-male competition and female-based mate choice. With its high variability and significance in both immune function and olfactory-mediated mate choice, the major histocompatibility complex (MHC/MH) is an ideal system in which to evaluate the relative contributions of these two selective forces to genetic diversity. Intrasexual competition and mate choice are both reversed in sex-role reversed species, and sex-related differences in the detection and use of MH-odor cues are expected to influence the intensity of sexual selection in such species. The seahorse, Hippocampus abdominalis, has an exceptionally highly developed form of male parental care, with female-female competition and male mate choice. Results: Here, we demonstrate that the sex-role reversed seahorse has a single MH class II beta-chain gene and that the diversity of the seahorse MHII beta locus and its pattern of variation are comparable to those detected in species with conventional sex roles. Despite the presence of only a single gene copy, intralocus MHII beta allelic diversity in this species exceeds that observed in species with multiple copies of this locus. The MHII beta locus of the seahorse exhibits a novel expression domain in the male brood pouch. Conclusions: The high variation found at the seahorse MHII beta gene indicates that sex-role reversed species are capable of maintaining the high MHC diversity typical in most vertebrates. Whether such species have evolved the capacity to use MH-odor cues during mate choice is presently being investigated using mate choice experiments. If this possibility can be rejected, such systems would offer an exceptional opportunity to study the effects of natural selection in isolation, providing powerful comparative models for understanding the relative importance of selective factors in shaping patterns of genetic variation. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1007/s00265-022-03257-8,rayyan-471509362,Type and amount of social experience influences individual face learning in paper wasps,2022,11,NA,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,76,11,NA,"Pardo-Sanchez, Juanita and Kou, Nora and Tibbetts, Elizabeth A.",NA,NA,NA,NA,"Early social experience has lasting effects on adult social interactions, but less is known about how and why experience impacts social behavior. One way experience may alter adult behavior is by affecting the development of communication. Here, we test how early experience impacts individual face learning, a key aspect of communication in Polistes fuscatus wasps. We reared P. fuscatus workers in five social environments: with conspecifics, alone with a mirror, alone with a wasp visible through glass, alone with pictures of P. fuscatus, and completely alone. Then, we tested the wasps' ability to learn and remember individual conspecifics. We found that experience with conspecifics improved wasps' capacity for individual face learning. Wasps reared in normal social environments were adept at learning and remembering faces, while isolated wasps and wasps exposed to only pictures were unable to learn faces. Notably, even limited social experience improved face learning, as wasps exposed to a mirror or a conspecific through glass had intermediate capacity for learning faces. Thus, the development of individual face learning is strongly influenced by the type and amount of early social experience. Although the development of many aspects of behavior requires little experience, behaviors like individual recognition may depend on consistent social interactions. Significance statement Individual face learning is a challenging task that requires organisms to learn and remember the unique faces of others. Developing the capacity for individual face learning may require extensive social experience, but little work has evaluated the amounts and types of experience needed. Here, we show that the type and amount of social experience influences individual face learning. Wasps with more social experience are better able to learn faces than wasps with less social experience. Surprisingly little social experience is sufficient, as wasps that viewed a single individual without any direct social contact were able to discriminate individual conspecific face more accurately than wasps reared alone. In the wild, animals may experience a range of different social environments, so there is much room for future work exploring how experience influences animal communication and recognition. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1098/rspb.2016.1142,rayyan-471509227,`Out of tune': consequences of inbreeding on bird song,2016,7,NA,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,283,1835,NA,"de Boer, Raissa A. and Eens, Marcel and Muller, Wendt",NA,NA,NA,NA,"The expression of bird song is expected to signal male quality to females. `Quality' is determined by genetic and environmental factors, but, surprisingly, there is very limited evidence if and how genetic aspects of male quality are reflected in song. Here, we manipulated the genetic make-up of canaries (Serinus canaria) via inbreeding, and studied its effects upon song output, complexity, phonetics and, for the first time, song learning. To this end, we created weight-matched inbred and outbred pairs of male fledglings, which were subsequently exposed to the same tutor male during song learning. Inbreeding strongly affected syllable phonetics, but there were little or no effects on other song features. Nonetheless, females discriminated among inbred and outbred males, as they produced heavier clutches when mated with an outbred male. Our study highlights the importance of song phonetics, which has hitherto often been overlooked. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1007/s10539-021-09786-2,rayyan-471521479,Complex vocal learning and three-dimensional mating environments,2021,NA,NA,Biology and Philosophy,NA,36,2,NA,"Verpooten, Jan",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101713822&doi=10.1007%2Fs10539-021-09786-2&partnerID=40&md5=5ac59ddba630ad63a647e3990d54684f,NA,NA,NA,"Complex vocal learning, the capacity to imitate new sounds, underpins the evolution of animal vocal cultures and song dialects and is a key prerequisite for human speech and song. Due to its relevance for the understanding of cultural evolution and the biology and evolution of language and music, the trait has gained much scholarly attention. However, while we have seen tremendous progress with respect to our understanding of its morphological, neurological and genetic aspects, its peculiar phylogenetic distribution has remained elusive. Intriguingly, animals as distinct as hummingbirds and humpback whales share well-developed vocal learning capacity in common with humans, while this ability is quite limited in nonhuman primates. Yet, solving this ‘vocal learning conundrum’ may shed light on the constraints ancestral humans overcame to unleash their vocal capacities. To this end I consider major constraints and functions that have been proposed. I highlight an especially promising ecological constraint, namely the spatial dimensionality of the environment. Based on an informal comparative review, I suggest that complex vocal learning is associated with three-dimensional habitats such as air and water. I argue that this is consistent with recent theoretical advances—i.e., the coercion-avoidance and dimensionality hypotheses—and with the long-standing hypothesis that mate choice is a major driver of the evolution and origin of complex vocal learning. However, I stress that multiple functions may apply and that quantitative phylogenetic comparative methods should be employed to finally resolve the issue. © 2021, The Author(s), under exclusive licence to Springer Nature B.V. part of Springer Nature. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 12; All Open Access; Green Accepted Open Access; Green Open Access,comparative study; ecological theory; learning; mate choice; passerine; phylogenetics; vocalizati...,NA,NA,Hao
10.1046/j.1467-2979.2003.00130.x,rayyan-471509201,"Social organisation, shoal structure and information transfer",2003,9,NA,FISH AND FISHERIES,1467-2960,4,3,269-279,"Hoare, DJ and Krause, J",NA,NA,NA,NA,Recent work suggests that the social structure of fish shoals is nonrandom with strong tendencies for self-sorting by phenotype in individuals of several species. The frequency of shoal encounters is high in most freshwater species but lower in pelagic fishes where intershoal distances tend to be greater. Detailed knowledge of the encounter rates between shoals and the exchange rates of individuals between shoals during encounters makes it possible to predict the transmission of learned behaviours through a population. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,NA,NA,NA,NA,Hao
10.1002/(SICI)1097-0258(19990215)18:3<241::AID-SIM17>3.0.CO;2-O,rayyan-471507519,Redesign of trials under different enrolment mixes,1999,2,NA,STATISTICS IN MEDICINE,0277-6715,18,3,241-251,"Meinert, CL",NA,NA,NA,NA,"A few large multi-centre male-only heart trials done in the 1970s and 1980s have been seen as ill-conceived because they did not include females. The purpose here is to revisit two of those trials and to consider consequences in terms of cost and power had they been designed to include females. Copyright (C) 1999 John Wiley \& Sons, Ltd. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Hao
10.1016/j.paid.2011.04.004,rayyan-471521784,Identifying and explaining apparent universal sex differences in cognition and behavior,2011,NA,NA,Personality and Individual Differences,NA,51,5,552 - 561,"Ellis, Lee",https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960392658&doi=10.1016%2Fj.paid.2011.04.004&partnerID=40&md5=7245ed348bf61bf7b373121e33825fdb,NA,NA,NA,"With growing recognition that there are universal sex differences in cognition and behavior, four theories have been proposed to account for these differences: the founder effect theory, the social structuralist theory, the evolutionary theory, and the evolutionary neuroandrogenic (ENA) theory. The latter of these theories is described in considerable detail as offering an explanation for most of 65 recently identified apparent universal sex differences (AUSDs) in cognition and behavior. Regarding """" ultimate causes"""" (why), ENA theory asserts that (a) evolutionary-genetic factors incline females to bias their mate choices toward males who are loyal and competent provisioners of resources and (b) males are merely a genetic variant on the female sex selected for responding to female mating biases. In terms of """" proximate causes"""" (how), the theory maintains that high exposure to androgens has evolved to alter the male brain functioning in two specific ways relative to most female brains: (a) suboptimal arousal and (b) a rightward shift in neocortical functioning. These two functional patterns are described and hypothesized to incline males and females to learn differently in many respects. The most fundamental differences involve males learning ways of either complying with or circumventing female mate preferences. Numerous universal sex differences in cognition and behavior are hypothesized to result from these evolved neurohormonal factors, including most of the 65 AUSDs herein summarized in seven categorical tables. © 2011 Elsevier Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 38,NA,NA,NA,Hao
