doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1017/S0006323196005014,rayyan-471509034,Variation in mate choice and mating preferences: A review of causes and consequences,1997,5,NA,BIOLOGICAL REVIEWS,1464-7931,72,2,283-327,"Jennions, MD and Petrie, M",NA,NA,NA,NA,"The aim of this review is to consider variation in mating preferences among females. We define mating preferences as the sensory and behavioural properties that influence the propensity of individuals to mate with certain phenotypes. Two properties of mating preferences can be distinguished: (I) `preference functions' - the order with which an individual ranks prospective mates and (2) `choosiness' - the effort an individual is prepared to invest in mate assessment. Patterns of mate choices can be altered by changing the costs of choosiness without altering the preference function. We discuss why it is important to study variation in female mating behaviour and identify five main areas of interest: Variation in mating preferences and costs of choosiness could (I) influence the rate and direction of evolution by sexual selection, (2) provide information about the evolutionary history of female preferences, (3) help explain inter-specific differences in the evolution of secondary sexual characteristics, (4) provide information about the level of benefits gained from mate choice, (5) provide information about the underlying mechanisms of mate choice. Variation in mate choice could be due to variability in preference functions, degree of choosiness, or both, and may arise due to genetic differences, developmental trajectories or proximate environmental factors. We review the evidence for genetic variation from genetic studies of heritability and also from data on the repeatability of mate-choice decisions (which can provide information about the upper limits to heritability). There can be problems in interpreting patterns of mate choice in terms of variation in mating preferences and we illustrate two main points. First, some factors can lead to mate choice patterns that mimic heritable variation in preferences and secondly other factors may obscure heritable preferences. These factors are divided into three overlapping classes, environmental, social and the effect of the female phenotype. The environmental factors discussed include predation risk and the costs of sampling; the social factors discussed include the effect of male-male interactions as well as female competition. We review the literature which presents data on how females sample males and discuss the number of cues females use. We conclude that sexual-selection studies have paid far less attention to variation among females than to variation among males, and that there is still much to learn about how females choose males and why different females make different choices. We suggest a number of possible lines for future research. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1007/s00265-015-1992-z,rayyan-471521656,Sexual voyeurs and copiers: social copying and the audience effect on male mate choice in the guppy,2015,NA,NA,Behavioral Ecology and Sociobiology,NA,69,11,1795 - 1807,"Auld, Heather L. and Godin, Jean Guy J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943200991&doi=10.1007%2Fs00265-015-1992-z&partnerID=40&md5=f2eb191ad046c83a9c515a58aeafe8e5,NA,NA,NA,"In most mating systems, males and females are commonly within signalling and receiving distance of conspecifics during courtship and mating activities. Although it is well known that females who observe sexual interactions between conspecifics will use public information obtained from these interactions when making their own mating decisions, much less is known about whether males use this type of information in making mating decisions. We used the Trinidadian guppy (Poecilia reticulata) to test whether males use public information to (i) copy the apparent mate choice of another male and (ii) modify their mating preference for a given female in the presence of one or two sexual rivals (potential copiers). We show that males use public information to copy the mate choice of other males and that males alter their mating preferences in response to the presence of an audience of sexual rivals, but find no evidence of a stronger audience effect when the number of sexual rivals increases. Collectively, these results indicate that males pay attention to their immediate social environment in making mating decisions and suggest that they avoid having another male copy their mate choice by weakening or even reversing their initial mating preference in the presence of eavesdropping male sexual competitors. Our findings highlight the importance of social context and public information in male mate-choice decisions and have implications for the evolution of male mating preferences and of social information use in populations. © 2015, Springer-Verlag Berlin Heidelberg. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 44,behavioral ecology; conspecific; courtship; cyprinid; decision making; male; mate choice; sexual ...,NA,NA,Aneta
10.1006/anbe.1998.0867,rayyan-471509427,Limits on social influence on food choices of Norway rats,1998,10,NA,ANIMAL BEHAVIOUR,0003-3472,56,4,1015-1020,"Galef, BG and Whiskin, EE",NA,NA,NA,NA,"We examined social influences on food choices of Norway rats choosing between pairs of diets that differed in their relative palatabilities. We found in two experiments that prior interaction with a demonstrator rat fed either a cayenne-flavoured diet (experiment 1) or a cinnamon-flavoured diet (experiment 2) significantly affected the observer rats' intake of their respective demonstrators' diets. However, as the amount of cayenne pepper in the cayenne-flavoured diet was increased, so that it became increasingly unpalatable relative to a cinnamon-flavoured alternative diet (experiment 1), the effects of demonstrator rats on their observers' intake of the cayenne flavoured diet diminished. Similarly, as we added sugar to a cinnamon-flavoured diet, so that it became increasingly palatable relative to an alternative cocoa-flavoured diet (experiment 2), the effects of demonstrator rats on their observers' choices between the cinnamon- and cocoa-flavoured diets diminished. Taken together with findings in the literature, the present results suggest that the greater the difference in a subject's affective responses to two stimuli, the less the effect that social influences have on its responses to those stimuli. (C) 1998 The Association for the Study of Animal Behaviour. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1242/jeb.247956,rayyan-471521405,Social and auditory experience shapes forebrain responsiveness in zebra finches before the sensitive period of vocal learning,2024,NA,NA,Journal of Experimental Biology,NA,227,21,NA,"Schroeder, Katie M. and Remage-Healey, Luke",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207663992&doi=10.1242%2Fjeb.247956&partnerID=40&md5=d662708dfe84d81b267cb5616b17e515,NA,NA,NA,"Early-life experiences with signals used in communication are instrumental in shaping an animal’s social interactions. In songbirds, which use vocalizations for guiding social interactions and mate choice, recent studies show that sensory effects on development occur earlier than previously expected, even in embryos and nestlings. Here, we explored the neural dynamics underlying experience-dependent song categorization in young birds prior to the traditionally studied sensitive period of vocal learning that begins around 3 weeks post-hatch. We raised zebra finches either with their biological parents, cross-fostered by Bengalese finches beginning at embryonic day 9, or with only the non-singing mother from 2 days post-hatch. Then, 1–5 days after fledging, we conducted behavioral experiments and extracellular recordings in the auditory forebrain to test responses to zebra finch and Bengalese finch songs. Auditory forebrain neurons in cross-fostered and isolated birds showed increases in firing rate and decreases in responsiveness and selectivity. In cross-fostered birds, decreases in responsiveness and selectivity relative to white noise were specific to conspecific song stimuli, which paralleled behavioral attentiveness to conspecific songs in those same birds. This study shows that auditory and social experience can already impact song ‘type’ processing in the brains of nestlings, and that brain changes at this age can portend the effects of natal experience in adults. © 2024. Published by The Company of Biologists Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 3; All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access,animal; auditory stimulation; female; finch; forebrain; hearing; learning; male; physiology; soci...;Animal,NA,NA,Aneta
10.1098/rspb.2013.1514,rayyan-471509510,Juvenile social experience affects pairing success at adulthood: congruence with the loser effect?,2013,9,NA,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,280,1767,NA,"Mariette, Mylene M. and Cathaud, Charlene and Chambon, Remi and Vignal, Clementine",NA,NA,NA,NA,"Social interactions with adults are often critical for the development of mating behaviours. However, the potential role of other primary social partners such as juvenile counterparts is rarely considered. Most interestingly, it is not known whether interactions with juvenile females improve males' courtship and whether, similar to the winner and loser effects in a fighting context-outcome of these interactions shapes males' behaviour in future encounters. We investigated the combined effects of male quality and juvenile social experience on pairing success at adulthood in zebra finches (Taeniopygia guttata). We manipulated brood size to alter male quality and then placed males in either same-or mixed-sex juvenile dyads until adulthood. We found that males from reduced broods obtained more copulations and males from mixed-sex dyads had more complete courtships. Furthermore, independent of their quality, males that failed to pair with juvenile females, but not juvenile males, had a lower pairing success at adulthood. Our study shows that negative social experience with peers during adolescence may be a potent determinant of pairing success that can override the effects of early environmental conditions on male attractiveness and thereby supports the occurrence of an analogous process to the loser effect in a mating context. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1002/ecy.3737,rayyan-471507912,Finding love in a hopeless place: A global database of misdirected amplexus in anurans,2022,8,NA,ECOLOGY,0012-9658,103,8,NA,"Serrano, Filipe C. and Diaz-Ricaurte, Juan C. and Martins, Marcio",NA,NA,NA,NA,"Amphibians are one of the most species-rich vertebrate taxa, with diverse and complex reproductive behaviors. Even though mate recognition plays a vital role in reproductive success, unusual amplexus with non-suitable mates (misdirected amplexus) have been reported to occur in the wild. Misdirected amplexus may decrease fitness, thus likely having ecological and evolutionary consequences and their frequency might increase with human-induced changes in habitat. However, it is still unclear what promotes this unusual behavior and how widespread it is at spatial and phylogenetic scales. To fill this gap, we compiled a global database of misdirected amplexus events from literature and personal observations, with detailed information on environmental, geographical, and behavioral aspects of reported events. Furthermore, we discuss its spatial, temporal, and phylogenetic patterns. We provide a data set of 378 misdirected amplexus events for 156 amplectant species distributed across 69 genera and 18 families distributed in 52 countries in all continents except Antarctica. We collected data published or collected during the last 100 years, from 1920 to 2020, with information on the hour, month, and year of the misdirected amplexus events. We recorded a total of 282 interspecific amplexus, 46 necrophiliac amplexus, and 50 amplexus with objects or non-amphibian species, with the United States and Brazil being the countries with the highest number of records. Misdirected amplexus did not occur equally in all zoogeographical realms, with most events occurring in the Neotropical and Nearctic realms. Interspecific amplexus was especially represented in the Neotropical and Mediterranean regions. Most events involved three species-rich globally distributed families (Bufonidae, Ranidae, and Hylidae) but misdirected amplexus was widespread in the phylogeny. We provide a comprehensive data set of misdirected amplexus for anurans, with our results showing that it occurs extensively in the wild and across the globe. This data set provides a baseline for understanding misdirected amplexus and their spatial, temporal, and phylogenetic patterns. Likewise, this data set offers a baseline to test the environmental, ecological, and ethological drivers behind this reproductive behavior and we encourage researchers to report detailed observations of misdirected amplexus to better understand this process and its potential costs at the individual and population levels. The data are not copyright restricted; this data paper should be cited when data are used for publication, and the authors would appreciate being notified of research projects or teaching purposes when these data are used. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1163/000579511X584375,rayyan-471507556,The presence and number of male competitor's scent marks and female reproductive state affect the response of male meadow voles to female conspecifics' odours,2011,NA,NA,BEHAVIOUR,0005-7959,148,8,927-943,"Vaughn, Ashlee A. and Ferkin, Michael H.",NA,NA,NA,NA,"Male mammals are attracted to the scent marks of sexually receptive female conspecifics. Male voles spend more time investigating the scent marks of female voles in postpartum oestrus (PPE), a heightened state of sexual receptivity that occurs following the delivery of a litter, compared to those of female voles that are not in PPE, but in a moderate state of sexual receptivity. However, both types of females will attract male conspecifics to deposit their scent marks near those deposited by these females. The scent marks deposited by these males may indicate how many males have visited this female, which may affect how attractive she is to other males. In the present study, we exposed male meadow voles, Microtus pennsylvanicus, to the scent mark of a PPE female and a female that was not in PPE, a reference female (REF female); the scent marks of 0, 1 or 5 males were placed adjacent to the scent marks of these two female scent donors. In doing so, we tested three hypotheses. The first hypothesis is males will spend less time investigating the scent mark of a female that has more scent marks of male conspecifics adjacent to it compared to that of a female that has fewer scent marks of male conspecifics adjacent to it. The second hypothesis is the converse of the first hypothesis. The third hypothesis is males will spend more time investigating the scent mark of a PPE female than that of a REF female, independent of the number of scent marks of other males adjacent to them. Overall, our data suggests that a combination of factors may influence a male's preference for the scent marks of potential mates. Most tests suggest that males will respond preferentially to a female if she has more male suitors than another female, independent of the reproductive state of either female. If however, the number of male suitors is the same for each female, males tend to prefer the scent mark of the female that is in a more heightened state of sexual receptivity. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1002/bdrc.21027,rayyan-471521737,Zebrafish model systems for developmental neurobehavioral toxicology,2013,NA,NA,Birth Defects Research Part C - Embryo Today: Reviews,NA,99,1,14 - 23,"Bailey, Jordan M. and Oliveri, Anthony N. and Levin, Edward D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878438324&doi=10.1002%2Fbdrc.21027&partnerID=40&md5=3ded7ffb71e3ec66ac4d2f0fdfc933e0,NA,NA,NA,"Zebrafish offer many advantages that complement classic mammalian models for the study of normal development as well as for the teratogenic effects of exposure to hazardous compounds. The clear chorion and embryo of the zebrafish allow for continuous visualization of the anatomical changes associated with development, which, along with short maturation times and the capability of complex behavior, makes this model particularly useful for measuring changes to the developing nervous system. Moreover, the rich array of developmental, behavioral, and molecular benefits offered by the zebrafish have contributed to an increasing demand for the use of zebrafish in behavioral teratology. Essential for this endeavor has been the development of a battery of tests to evaluate a spectrum of behavior in zebrafish. Measures of sensorimotor plasticity, emotional function, cognition and social interaction have been used to characterize the persisting adverse effects of developmental exposure to a variety of chemicals including therapeutic drugs, drugs of abuse and environmental toxicants. In this review, we present and discuss such tests and data from a range of developmental neurobehavioral toxicology studies using zebrafish as a model. Zebrafish provide a key intermediate model between high throughput in vitro screens and the classic mammalian models as they have the accessibility of in vitro models and the complex functional capabilities of mammalian models. © 2013 Wiley Periodicals, Inc. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 175; All Open Access; Green Accepted Open Access; Green Open Access,4 aminopyridine; aconitine; alcohol; brain derived neurotrophic factor; cadmium; caffeine; chlorp...;Animal; Cognition; Disease Models;Animal; Embryo;Nonmammalian; Humans; Teratology; Toxicity Tests; Zebrafish; Danio rerio; Mammalia,NA,NA,Aneta
10.1163/156853996X00107,rayyan-471509218,Songs and sexual responses of female white-crowned sparrows (Zonotrichia leucophrys) from a mixed-dialect population,1996,3,NA,BEHAVIOUR,0005-7959,133,3,173-198,"Chilton, G and Lein, MR",NA,NA,NA,NA,"Some researchers have suggested that female songbirds mate with male singing local song types in preference to males singing dialects from more distant populations. Such behaviour might promote genetic isolation among dialect populations. We studied captive female white-crowned sparrows (Zonotrichia leucophrys) from a population in which two song types were equally common, as a model for behaviour al dialect boundaries. Subjects were captured as adults, and the song type of the mate of each was known. Treated with estradiol, females gave sexual displays in response to playback of conspecific male song. As a group, they solicited no more strongly to either local song type, suggesting that males sining either local song type should he able to attract mates. individuals solicited nomore strongly to their male's song type than to the other local song type. This suggests that strength of response of captive females to song playback may not accurately reflect the behaviour of free-living individuals. Subjects were also treated with testosterone to induce singing. Individuals sang their mates' song type more often than expected by chance. Given that female white-crowned sparrows in this population do nor consistently choose mates of one song type, we develop the argument that females learn, for performance, the song type of their first mate. However, the type of song learned for performance appears unlikely to restrict their subsequent mate choice decisions. Our results suggest that female white-crowned sparrows do not base their choice of mates on dialectal variation in male song and that it is unlikely that mate choice decisions based on song dialect promote the genetic isolation of dialect populations. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1093/evolut/qpaf030,rayyan-471509409,The ``sexual selection hypothesis{''} for the origin of aposematism,2025,7,NA,EVOLUTION,0014-3820,79,7,1153-1165,"Maisonneuve, Ludovic and Aubier, Thomas G.",NA,NA,NA,NA,"The evolution of aposematism, in which prey exhibit conspicuous signals indicating the presence of antipredator defenses, is puzzling. Before predators learn to associate the signal with defense, increased visibility makes the conspicuous prey highly vulnerable to predation. Although several hypotheses have been proposed to explain the evolution of aposematism, they often assume that these signals can only be recognized by predators. Yet, many studies show that aposematic signals can also be involved in mate choice. Here, we demonstrate that some aposematic signals may have originally evolved as mating signals driven by sexual selection. In this study, we analyze a mathematical model to explore how sexual selection can drive the evolution of aposematism. We thereby identify key features of this ``sexual selection hypothesis{''} for the origin of aposematism to be tested with empirical data. Our results show that the evolution of conspicuous signals through sexual selection increases the visibility of prey to predators and thus predation pressure. This, in turn, promotes the evolution of defense mechanisms, ultimately leading to aposematism when predators learn to associate the signal with defense. Additionally, we show that when sexual selection drives the evolution of aposematism, it often results in sexual dimorphism in both signaling and defense traits. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1016/j.ecoenv.2020.111850,rayyan-471521481,"Male zebra finches exposed to lead (Pb) during development have reduced volume of song nuclei, altered sexual traits, and received less attention from females as adults",2021,NA,NA,Ecotoxicology and Environmental Safety,NA,210,NA,NA,"Goodchild, Christopher G. and Beck, Michelle L. and VanDiest, Isaac J. and Czesak, Frankie N. and Lane, Samuel J. and Sewall, Kendra B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098974612&doi=10.1016%2Fj.ecoenv.2020.111850&partnerID=40&md5=9c92b1619ed06df76dff082d8e466f56,NA,NA,NA,"Lead (Pb) is a pervasive global contaminant that interferes with sensitive windows for neurological development and causes oxidative damage to tissues. The effects of moderate and high exposure to Pb have been well-studied in birds, but whether low-level early-life exposure to Pb influences adult phenotype remains unclear. Female songbirds use a male's song and coloration to discriminate between high- and low-quality males. Therefore, if early-life exposure to Pb disrupts song learning ability or shifts the allocation of antioxidant pigments away from colorful secondary sexual traits, male birds exposed to Pb may be less attractive to females. We exposed developing zebra finches (Taeniopygia guttata) to Pb-contaminated drinking water (100 or 1000 parts per billion [ppb]) after hatching (days 0–100). Once male finches reached adulthood (120–150 days post hatch), we measured song learning ability, coloration of bill and cheek patches, and volume of song nuclei in the brain. We also measured female preference for Pb-exposed males relative to control males. Finally, we measured motoric and spatial cognitive performance in male and female finches to assess whether cognitive traits differed in their sensitivity to Pb exposure. Male zebra finches exposed to 1000 ppb Pb had impaired song learning ability, reduced volume of song nuclei, bills with less redness and received less attention from females. Additionally, Pb exposure impaired motoric performance in both male and female finches but did not affect performance in a spatial cognitive task. Adult finches exposed to Pb-contaminated water had higher blood-Pb levels, though in all cases blood-Pb levels were below 7.0 µg dL<sup>−1</sup>. This study suggests that low-level exposure to Pb contributes to cognitive deficits that persist into adulthood and may indirectly influence fitness by altering secondary sexual traits and reducing male attractiveness. © 2021 The Authors | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 17; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,lead; color; concentration (composition); dietary intake; mammal; mate choice; pollution exposure...;Animal,NA,NA,Aneta
10.1111/evo.13159,rayyan-471521628,"Song evolution, speciation, and vocal learning in passerine birds",2017,NA,NA,Evolution,NA,71,3,786 - 796,"Mason, Nicholas A. and Burns, Kevin J. and Tobias, Joseph Andrew and Claramunt, Santiago and Seddon, Nathalie and Derryberry, Elizabeth Perrault",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010540383&doi=10.1111%2Fevo.13159&partnerID=40&md5=da9a4d5a0b1e0741fc48c77c48e8b486,NA,NA,NA,"Phenotypic divergence can promote reproductive isolation and speciation, suggesting a possible link between rates of phenotypic evolution and the tempo of speciation at multiple evolutionary scales. To date, most macroevolutionary studies of diversification have focused on morphological traits, whereas behavioral traits─including vocal signals─are rarely considered. Thus, although behavioral traits often mediate mate choice and gene flow, we have a limited understanding of how behavioral evolution contributes to diversification. Furthermore, the developmental mode by which behavioral traits are acquired may affect rates of behavioral evolution, although this hypothesis is seldom tested in a phylogenetic framework. Here, we examine evidence for rate shifts in vocal evolution and speciation across two major radiations of codistributed passerines: one oscine clade with learned songs (Thraupidae) and one suboscine clade with innate songs (Furnariidae). We find that evolutionary bursts in rates of speciation and song evolution are coincident in both thraupids and furnariids. Further, overall rates of vocal evolution are higher among taxa with learned rather than innate songs. Taken together, these findings suggest an association between macroevolutionary bursts in speciation and vocal evolution, and that the tempo of behavioral evolution can be influenced by variation in developmental modes among lineages. © 2016 The Author(s). Evolution © 2016 The Society for the Study of Evolution. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 102; All Open Access; Bronze Open Access,adaptive radiation; behavioral response; divergence; evolutionary biology; gene flow; learning; l...;Animal,NA,NA,Aneta
10.1007/s00265-013-1678-3,rayyan-471509447,Congenital predispositions and early social experience determine the courtship patterns of males of the Amarillo fish,2014,4,NA,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,4,639-648,"De Gasperin, Ornela and Macias Garcia, Constantino",NA,NA,NA,NA,"Mounting evidence indicates that learning shapes fish foraging and social behavior, which suggests that it may also underlie the frequently reported geographic variation in courtship. In this study, we analyzed how early social experience influences courtship patterns in males of the Amarillo fish (Girardinichthys multiradiatus). In a first experiment, we quantified the courtship of males from two allopatric populations grown in isolation and estimated the heritability of a key attribute of their courtship patterns. Then, we raised males from two allopatric populations with either sympatric or allopatric females and at two different densities, and registered their adult courtship patterns towards females from a third population. We found that the courtship pattern of males has a significant heritable component, yet in the second experiment, it was influenced by what type of females males were raised with, by their social rank (dominant/subordinate/singleton), and by the behavior of the female that they were courting. We conclude that courtship behavior in this fish has a congenital predisposition and is affected during development by different aspects of early experience and seemingly remains flexible throughout life; a complex ontogenetic trajectory that under natural conditions may have led to the locally stable dialect types observed in the courtship patterns of males from allopatric populations. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aneta
10.1186/s12862-019-1373-8,rayyan-471521544,Effect of early experience on neuronal and behavioral responses to con-and heterospecific odors in closely related Mus taxa: Epigenetic contribution in formation of precopulatory isolation,2019,NA,NA,BMC Evolutionary Biology,NA,19,NA,NA,"Kotenkova, Elena V. and Romachenko, Alex and Ambaryan, Alexander V. and Mal'tsev, A. N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062242376&doi=10.1186%2Fs12862-019-1373-8&partnerID=40&md5=84294a5e9a1b4d01eaf711571e425f5f,NA,NA,NA,"Background: The most effective learning occurs during sensitive periods. Olfactory plasticity to main social olfactory cues is limited to a critical period to a large degree. The objective was to evaluate the influence of early olfactory experience on the behavioral and neuronal responses of males to con-and heterospecific odors of receptive females in two species, M. musculus (subspecies musculus, wagneri) and M. spicilegus, and thus to determine the potential role of epigenetic contribution in the formation of precopulatory isolation. Results: Males were reciprocally cross-fostered shortly after the birth and were tested for response to con-and heterospecific urine odors of estrus females using two-choice tests at 70-85 days of age. Neuronal activity of non-and cross-fostered males was evaluated at 90-110 days of age in the MOB and AOB to con-and heterospecific female odor using fMRI (MEMRI). Non-cross-fostered males of three taxa demonstrated a strong preference for odor of conspecific females compared to odor of heterospecific ones. Spicilegus-nursed musculus preferred odor of heterospecific females. Wagneri-nursed spicilegus and spicilegus-nursed wagneri did not demonstrate significant choice of con-or heterospecific female odor. The level of MRI signal obtained from the evaluation of manganese accumulation in AOB neurons was significantly higher when the odor of conspecific estrus females was exposed, compared to urine exposure of heterospecific females. The response pattern changed to the opposite in males raised by heterospecific females. Response patterns of neuronal activity in the MOB to con-and heterospecific female odors were different in cross-fostered and control males. Conclusion: The maternal environment, including odor, had a greater effect on the level of MRI signal in the AOB than the genetic relationships of the recipient and the donor of the odor stimulus. Behavioral and neuronal responses to con-and heterospecific odors changed in closely related Mus taxa as a result of early experience. We demonstrated the importance of early learning in mate choice in adulthood in mice and the possibility of epigenetic contribution in the formation of precopulatory reproductive isolation. © 2019 The Author(s). | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 12; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,behavioral response; conspecific; detection method; genetic analysis; learning; mate choice; odor...;Animal; Cues; Epigenesis;Genetic; Female; Male; Mice; Neurons; Odorants; Time Factors,NA,NA,Aneta
10.1177/147470491201000205,rayyan-471521767,Human nonindependent mate choice: Is model female attractiveness everything?,2012,NA,NA,Evolutionary Psychology,NA,10,2,225 - 237,"Vakirtzis, Antonios and Roberts, S. Craig",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864394079&doi=10.1177%2F147470491201000205&partnerID=40&md5=3338cc2268e5055931c8a8450b370bdc,NA,NA,NA,"Following two decades of research on non-human animals, there has recently been increased interest in human nonindependent mate choice, namely the ways in which choosing women incorporate information about a man's past or present romantic partners ('model females') into their own assessment of the male. Experimental studies using static facial images have generally found that men receive higher desirability ratings from female raters when presented with attractive (compared to unattractive) model females. This phenomenon has a straightforward evolutionary explanation: the fact that female mate value is more dependent on physical attractiveness compared to male mate value. Furthermore, due to assortative mating for attractiveness, men who are paired with attractive women are more likely to be of high mate value themselves. Here, we also examine the possible relevance of model female cues other than attractiveness (personality and behavioral traits) by presenting video recordings of model females to a set of female raters. The results confirm that the model female's attractiveness is the primary cue. Contrary to some earlier findings in the human and nonhuman literature, we found no evidence that female raters prefer partners of slightly older model females. We conclude by suggesting some promising variations on the present experimental design. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 19; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Aneta
10.1080/08927014.2002.9522760,rayyan-471522026,Serial effects of mate-choice copying in the guppy (Poecilia reticulata),2002,NA,NA,Ethology Ecology and Evolution,NA,14,1,45 - 52,"Dugatkin, Lee Alan and Lucas, J. Scott and Godin, Jean Guy J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036072470&doi=10.1080%2F08927014.2002.9522760&partnerID=40&md5=62b5c2a87dcfead3439055f18f8edf3c,NA,NA,NA,"The mate choice of an individual can be socially influenced by having previously observed the choice of others. The extent to which a copied mating preference can be socially transmitted from individual to individual within a population is not known. We therefore ascertained experimentally the consecutive number of females whose mate preference can be influenced by an initial previous act of mate-choice copying in the guppy (Poecilia reticulata). We show that an initial act of mate-choice copying affected the mating preferences of significantly more observer females, tested consecutively in a series, than control females which were not given any prior opportunity to observe the apparent mate choice of another (model) female. Our results suggest that the social effect of mate-choice copying is not restricted to the initial copier, but rather can subsequently affect the mating preferences of other females in the population at a frequency greater than expected by chance alone. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 13,female; fish; mate choice; Cyprinodontiformes; Poecilia; Poecilia reticulata,NA,NA,Aneta
10.3389/fevo.2019.00390,rayyan-471521532,Mechanisms of Social Influence: A Meta-Analysis of the Effects of Social Information on Female Mate Choice Decisions,2019,NA,NA,Frontiers in Ecology and Evolution,NA,7,NA,NA,"Jones, Blake Carlton and DuVal, Emily H.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075905345&doi=10.3389%2Ffevo.2019.00390&partnerID=40&md5=5d9643f8a14dce585d489bc50877ce85,NA,NA,NA,"Social learning about mate choices is taxonomically widespread, and is a potentially important mechanism of social evolution that may affect the strength of sexual selection in a population. We used a meta-analytic approach to estimate the effect of mate-choice copying on reproductive decisions. We evaluated effect sizes across 103 experiments from 40 studies that experimentally measured female mate-choice copying in non-human animals representing Arachnida, Insecta, Malacostraca, Aves, and Actinoperygii. Our goals were to quantify the magnitude of the effect of this form of social influence, and the extent to which it is modified by observer experience, model age relative to the observer, attractiveness of prospective mates, and testing conditions (laboratory vs. free-living). Across all studies, females that observed others choosing a male were on average 2.71 times more likely to mate with that male, or with a phenotypically similar individual, compared to females with no social information (odds ratio 95% credible interval: 1.60–4.80). After corrected for publication bias, this effect remained significant (corrected odds ratio: 1.92, 95% credible interval 1.13–3.40). We found little evidence for phylogenetic effects in the occurrence of mate-choice copying. Indeed, studies herein present evidence for mate-choice copying in a broad cross-section of species, but also report exceptions in sister taxa. Social information from observed mate choices of others had a considerably stronger effect on mate choice in free-living subjects than in captive individuals. Inexperienced (virgin) females were more likely to copy mate choices than were experienced females, but the relative age of the model was unrelated to whether copying occurred. Finally, females were more likely to copy the mate choices of others when social information counteracted the observing female's personal or genetic mating preference. We note the need for increased taxonomic representation in tests of mate-choice copying, given the robust demonstration of effects in taxa studied to date. Such broader information will provide additional insight to the drivers of the differences identified here in tendency to copy mate choices of others. © Copyright © 2019 Jones and DuVal. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 42; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Aneta
