source_file,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509300,Can female guppies learn to like male colours? A test of the role of associative learning in originating sexual preferences,2022,4,NA,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,289,1972,NA,"Herdegen-Radwan, Magdalena",NA,NA,NA,NA,"How do female sexual preferences for male ornamental traits arise? The developmental origins of female preferences are still an understudied area, with most explanations pointing to genetic mechanisms. One intriguing, little-explored, alternative focuses on the role of associative learning in driving this process. According to this hypothesis, a preference learned in an ecological context can be transferred into a sexual context, resulting in changes in mating preferences as a by-product. I tested this hypothesis by first training female guppies to associate either orange or black colour with food delivery; I then presented videos of males with computer-manipulated coloured spots and measured female preference towards them. I also allowed females from both treatments to mate with males differing in their ratio of orange-to-black spots and measured the males' reproductive success. After training, female sexual preferences significantly diverged among treatments in the expected direction. In addition, orange males sired a greater proportion of offspring with females food-conditioned on orange compared to those conditioned on black. These results show that mating preferences can arise as a by-product of associative learning, which, via translation into variation in male fitness, can become associated with indirect genetic benefits, potentially leading to further evolution.",NA,10.1098/rspb.2022.0212,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509301,Increased reliance on socially acquired information while foraging in risky situations?,2006,11,NA,ANIMAL BEHAVIOUR,0003-3472,72,5,1169-1176,"Galef, Jr., Bennett G. and Whiskin, Elaine E.",NA,NA,NA,NA,"We undertook three experiments to investigate the hypothesis that as the potential costs of individual learning increase, reliance on social learning also increases. We found no effect of indirect cues of predation risk on use of previously acquired social information by Norway rats, Rattus norvegicus, choosing between unfamiliar foods (experiment 1). We also found decreased (not increased) use of socially acquired information by rats choosing between unfamiliar foods when exposed to direct cues of predation risk (experiment 2). Furthermore, experiences of gastrointestinal upset following ingestion of unfamiliar foods (intended to act as a cue to the presence of toxic potential foods) failed to increase rats' use of social information when choosing between additional unfamiliar foods (experiment 3). The results of our experiments thus failed to confirm predictions of several formal models of the effects of costs of individual assessment of alternatives on use of socially acquired information. (c) 2006 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",NA,10.1016/j.anbehav.2006.05.003,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509302,Quantitative abilities of invertebrates: a methodological review,2022,2,NA,ANIMAL COGNITION,1435-9448,25,1,5-19,"Gatto, Elia and Loukola, Olli J. and Agrillo, Christian",NA,NA,NA,NA,"Quantitative abilities are widely recognized to play important roles in several ecological contexts, such as foraging, mate choice, and social interaction. Indeed, such abilities are widespread among vertebrates, in particular mammals, birds, and fish. Recently, there has been an increasing number of studies on the quantitative abilities of invertebrates. In this review, we present the current knowledge in this field, especially focusing on the ecological relevance of the capacity to process quantitative information, the similarities with vertebrates, and the different methods adopted to investigate this cognitive skill. The literature argues, beyond methodological differences, a substantial similarity between the quantitative abilities of invertebrates and those of vertebrates, supporting the idea that similar ecological pressures may determine the emergence of similar cognitive systems even in distantly related species.",NA,10.1007/s10071-021-01529-w,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509303,DARWINISM AND THE CULTURAL EVOLUTION OF SPORTS,2009,NA,NA,PERSPECTIVES IN BIOLOGY AND MEDICINE,0031-5982,52,1,1-16,"De Block, Andreas and Dewitte, Siegfried",NA,NA,NA,NA,"This article Outlines a Darwinian approach to sports that takes into account its profoundly Cultural character and thereby overcomes the traditional nature-culture dichotomies in the sociology of sport. We argue that there are good reasons to view sports as culturally evolved signaling systems that serve a function similar to (biological) Courtship rituals in other annuals. Our approach combines the insights of evolutionary psychology, which states that biological adaptations determine the boundaries for the types of sport that are possible, and pure cultural theories, which describe the mechanism Of Cultural evolution without referring to sport's biological bases. Several biological and Cultural factors may moderate the direct effect that signaling value has oil a sport's viability or popularity Social learning underlies many aspects of the cultural Control of sports, and sports have evolved new Cultural functions more-or-less unrelated to mate choice as cultural evolution itself became important in humans.",NA,NA,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509304,Culture and courtship in vertebrates: a review of social learning and transmission of courtship systems and mating patterns,2000,10,NA,BEHAVIOURAL PROCESSES,0376-6357,51,1,177-192,"Freeberg, TM",NA,NA,NA,NA,"Female and male animals often choose mates based upon the complementarity of their courtship behaviours acid preferences. The importance of this fact on the evolutionary dynamics of populations has long been appreciated. What has not been appreciated is the role that social learning might play in the transmission of systems of courtship behaviour across generations. This paper addresses the social transmission of courtship behavioural traditions in vertebrates. It discusses views of culture in the context of behavioural signals and preferences in courtship. It then reviews empirical evidence for culture-like processes affecting courtship behaviour, focusing on studies of song learning in passerine birds and work on social learning of mating preferences. The paper concludes with potential Future directions for research on social traditions in systems of courtship behaviour, including determining mechanisms of transmission, genetic and non-social environmental effects, and selective factors influencing the stability of behavioural traditions over time. By integrating proximate and ultimate questions for the transmission of courtship systems, this work would increase our understanding of the ways individual development, cultural processes, and population evolution influence, and are in turn influenced by, one another. (C) 2000 Elsevier Science B.V. All rights reserved.",NA,10.1016/S0376-6357(00)00127-3,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509305,Facial attractiveness: evolutionary based research,2011,6,NA,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8436,366,1571,1638-1659,"Little, Anthony C. and Jones, Benedict C. and DeBruine, Lisa M.",NA,NA,NA,NA,"Face preferences affect a diverse range of critical social outcomes, from mate choices and decisions about platonic relationships to hiring decisions and decisions about social exchange. Firstly, we review the facial characteristics that influence attractiveness judgements of faces (e.g. symmetry, sexually dimorphic shape cues, averageness, skin colour/texture and cues to personality) and then review several important sources of individual differences in face preferences (e.g. hormone levels and fertility, own attractiveness and personality, visual experience, familiarity and imprinting, social learning). The research relating to these issues highlights flexible, sophisticated systems that support and promote adaptive responses to faces that appear to function to maximize the benefits of both our mate choices and more general decisions about other types of social partners.",NA,10.1098/rstb.2010.0404,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509306,"Social transmission of courtship behavior and mating preferences in brown-headed cowbirds, Molothrus ater",2004,2,NA,LEARNING \& BEHAVIOR,1543-4494,32,1,122-130,"Freeberg, TM",NA,NA,NA,NA,"Studies of the social learning of courtship behaviors and mating preferences of brown-headed cow-birds (Molothrus ater) are reviewed. Earlier work has suggested that cowbirds from behaviorally distinct populations mate preferentially with others from the same population. Studies are described which indicate that patterns of courtship behavior that differ by population can be socially transmitted across generations are described. Social background affects male songs, female preferences for males as mates, and courtship interactions between females and males. Thus, social traditions influence mating decisions and may, ultimately, impact reproductive success in this species. Recent work on possible social mechanisms involved in the ontogeny of courtship behavior is described. The implications of these findings are discussed, and future research directions are suggested.",NA,NA,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509307,Singing-driven gene expression in the developing songbird brain,2005,10,NA,PHYSIOLOGY \& BEHAVIOR,0031-9384,86,3,390-398,"Johnson, F and Whitney, O",NA,NA,NA,NA,"Neural and behavioral development arises from an integration of genetic and environmental influences, yet specifying the nature of this interaction remains a primary problem in neuroscience. Here, we review molecular and behavioral studies that focus on the role of singing-driven gene expression during neural and vocal development in the male zebra finch (Taeniopygia guttata), a songbird that learns a species-typical vocal pattern during juvenile development by imitating an adult male tutor. A primary aim of our lab has been to identify naturally-occurring environmental influences that shape the propensity to sing. This ethological approach underlies our theoretical perspective, which is to integrate the significance of singing-driven gene expression into a broader ecological context. (c) 2005 Elsevier Inc. All rights reserved.",NA,10.1016/j.physbeh.2005.08.009,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509308,THE EFFECT OF BODY SIZE ON THE OUTCOME OF FIGHTS IN BURYING BEETLES (NICROPHORUS),1988,NA,NA,ANNALES ZOOLOGICI FENNICI,0003-455X,25,2,191-201,"OTRONEN, M",NA,NA,NA,NA,"In Nicrophorus beetles several individuals arrive at a carcass but usually only one pair stays and breeds there. To find out how the breeding pair is selected, intra- and interspecific fights and intersexual interactions in three Nicrophorus species (N. vespilloides, N. investigator and N. vespillo) were studied. The likelihood of different kinds of fights was estimated by using the abundance, habitat preference and seasonal occurrence of the species. In intraspecific fights large  individuals won against smaller ones in all species, and in N. vespilloides the arrival time was also important. In interspecific fights individuals belonging to the two largest species had an advantage over the smallest species, even when they are the same size as their opponent. No mate choice was observed; the breeding pairs at carcasses are simply the winners of intrasexual fights. While burying the carcass the male and female often learn to recognize each other and behave aggressively  towards intruders.",NA,NA,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509309,Copy number variation and genetic diversity of MHC Class IIb alleles in an alien population of Xenopus laevis,2015,10,NA,IMMUNOGENETICS,0093-7711,67,10,591-603,"Mable, Barbara K. and Kilbride, Elizabeth and Viney, Mark E. and Tinsley, Richard C.",NA,NA,NA,NA,"Xenopus laevis (the African clawed frog), which originated through hybridisation and whole genome duplication, has been used as a model for genetics and development for many years, but surprisingly little is known about immune gene variation in natural populations. The purpose of this study was to use an isolated population of X. laevis that was introduced to Wales, UK in the past 50 years to investigate how variation at the MHC compares to that at other loci, following a severe population bottleneck. Among 18 individuals, we found nine alleles based on exon 2 sequences of the Class IIb region (which includes the peptide binding region). Individuals carried from one to three of the loci identified from previous laboratory studies. Genetic variation was an order of magnitude higher at the MHC compared with three single-copy nuclear genes, but all loci showed high levels of heterozygosity and nucleotide diversity and there was not an excess of homozygosity or decrease in diversity over time that would suggest extensive inbreeding in the introduced population. Tajima's D was positive for all loci, which is consistent with a bottleneck. Moreover, comparison with published sequences identified the source of the introduced population as the Western Cape region of South Africa, where most commercial suppliers have obtained their stocks. These factors suggest that despite founding by potentially already inbred individuals, the alien population in Wales has maintained substantial genetic variation at both adaptively important and neutral genes.",NA,10.1007/s00251-015-0860-3,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509310,Spatiotemporal dimensions of visual signals in animal communication,2007,NA,NA,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1543-592X,38,NA,155-178,"Rosenthal, Gil G.",NA,NA,NA,NA,"Much of the information in visual signals is encoded in motion, form, and texture. Current knowledge about the mechanisms underlying visual communication is spread across diverse disciplines. Contemporary perspectives on the physics, psychology, and genetics of visual signal generation and perception can be synthesized into a conceptually integrative approach. Developmental mechanisms of pattern formation suggest that small changes in gene regulation or structure can result in major shifts in signal architecture. Animals in many species have been shown to attend to variation in higher-order stimulus properties. Preferences for these properties can be innately specified or learned, and may also show large shifts or reversals. Perceptual mechanisms, particularly visual attention, associated with spatiotemporal features are likely to be a major force in shaping the design of visual signals.",NA,10.1146/annurev.ecolsys.38.091206.095745,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509311,Early song discrimination by nestling sparrows in the wild,2014,6,NA,ANIMAL BEHAVIOUR,0003-3472,92,NA,19-24,"Shizuka, Daizaburo",NA,NA,NA,NA,"Songs play an important role in premating isolation in birds. However, when songs are learned, experience with both conspecific and heterospecific songs in early life could lead to the development of both mixed songs and mixed preferences. One way that such learning errors can be prevented is if birds can discriminate between songs of different species prior to learning and preferentially memorize conspecific songs. Prior captive studies have shown that white-crowned sparrows, Zonotrichia leucophrys, are able to discriminate songs early in the process of song memorization, after about 10 days since hatching. I studied early song discrimination in wild golden-crowned sparrows, Zonotrichia atricapilla, the sister species of white-crowned sparrow. The two species occur syntopically in the study population, and therefore sparrows were expected to selectively learn conspecific songs. Playbacks of songs elicited vocal responses from nestlings as young as 6 days old, and nestlings responded more to conspecific songs than to songs of the sympatric white-crowned sparrow subspecies. These results suggest that conspecific song templates exist at the onset of song memorization, and this could allow golden-crowned sparrows to learn the songs of their own species correctly despite syntopy with their sister species. I suggest that studying species recognition prior to learning could provide fresh insights into the evolution of reproductive isolation and song divergence. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",NA,10.1016/j.anbehav.2014.03.021,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509312,Reconsidering sex differences during place learning in tungara frogs,2019,6,NA,CURRENT ZOOLOGY,1674-5507,65,3,317-321,"Ventura, Robert E. and Liu, Yuxiang and Burmeister, Sabrina S.",NA,NA,NA,NA,"In tungara frogs, female mate choice requires remembering the location and/or calls of preferred males who advertise from fixed positions within a breeding pond. A previous study found that, when solving a place discrimination task in the laboratory, female tungara frogs were able to learn a visual cue to solve the task, whereas males were not. In that task, male performance appeared to be inhibited, in part, by their attempt to use egocentric cues. We tested whether the sex difference in place learning previously reported would generalize to other training parameters with different cues available by eliminating the potential to use egocentric cues and increasing the number of trials per day. As before, frogs were given a choice between a red or yellow door, one of which led to shelters and return to their home cage. In the current testing conditions, we detected a preference for the red door; thus, we only considered frogs rewarded to the yellow door. Training was associated with an increase in correct choices and an increased preference for the yellow door. However, there was no evidence for a sex difference in learning. In summary, under the current training conditions, we found that the apparent female advantage in place learning was no longer evident. Future studies that investigate sex differences in cue preference and/or ability to switch among cues will further illuminate the conditions under which sex differences in learning are manifest in tungara frogs.",NA,10.1093/cz/zoz031,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509313,"Birdsong learning, avian cognition and the evolution of language",2019,5,NA,ANIMAL BEHAVIOUR,0003-3472,151,NA,217-227,"Searcy, William A. and Nowicki, Stephen",NA,NA,NA,NA,"The most language-like aspect of the song of songbirds is its development: as with human speech, birdsong develops through vocal production learning, in which individuals modify the structure of their vocalizations in response to experience with the vocalizations of others. As is true of speech development, birdsong learning qualifies as a cognitive ability, as it involves the acquisition, storage and processing of information obtained from the environment. Accordingly, if cognitive abilities are in general positively associated in songbirds, as has been argued for humans and other mammals, then song learning ability should be positively associated with other cognitive abilities, and learned attributes of song should serve as an indicator of domain-general cognition. A review of studies in which songbirds have been subjected to batteries of cognitive tasks finds, however, that different cognitive measures are not consistently positively associated. Moreover, learned attributes of birdsong do not show consistent positive associations with other cognitive measures. These results argue that, rather than being a component of domain-general cognition, song learning is an autonomous cognitive module. Birdsong learning shows other characteristics of modularization in that it is domain specific, is based on a localized and highly structured neural system and exhibits a level of innate specification. Whether language learning in humans is similarly modularized has been much debated. Despite a possible difference in modularization, much can be learned about the evolution of human language learning from studying birdsong learning. Aspects of birdsong learning that are especially relevant include vocal interaction learning, pragmatics and the initial selective benefits and neural underpinnings of vocal production learning. (C) 2019 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",NA,10.1016/j.anbehav.2019.01.015,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509314,Song bout length is indicative of spatial learning in European starlings,2012,1,NA,BEHAVIORAL ECOLOGY,1045-2249,23,1,101-111,"Farrell, Tara M. and Weaver, Katelyn and An, Yong-Seok and MacDougall-Shackleton, Scott A.",NA,NA,NA,NA,"Female songbirds are attracted to male song, and song may honestly signal male quality. Song is a phenotypic expression of a complex learned behavior and therefore could be indicative of other cognitive abilities. Stressful conditions during early development are known to adversely affect the development of the mammalian and avian brain, and recent evidence suggests a positive association between song quality and learning ability. However, prior studies have not assessed how early-life stress affects both general cognitive functioning and song learning. We subjected nestling- and juvenile-caught European starlings (Sturnus vulgaris) to either an ad libitum or food-restricted diet until approximately 90 days of age. As adults, birds' cognitive abilities were assessed via spatial foraging and social learning tasks, while controlling for the effects of neophobia. Song learning was assessed in undirected and directed singing contexts. We found that birds fed the ad libitum diet had significantly longer song bouts in both singing contexts, made fewer errors in the spatial foraging task, but performed worse on the social learning task than food-restricted birds. Overall, song performance only correlated with performance on the spatial foraging task: Males with longer mean song bouts in the directed singing context committed fewer errors. These data suggest that the neural structures supporting song and spatial abilities are both affected by nutritional stress during development. Female starlings are attracted to longer song bouts and may thus use song bout length to infer spatial learning abilities of potential mates.",NA,10.1093/beheco/arr162,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509315,Bird brains and songs: neural mechanisms of birdsong perception and memory,2003,9,NA,ANIMAL BIOLOGY,1570-7555,53,2,129-145,"Bolhuis, JJ and Eda-Fujiwara, H",NA,NA,NA,NA,"The males of songbirds and parrots learn their songs from a tutor. Until recently it was thought that in songbirds, brain nuclei in the so-called `song system' were involved in song teaming, in addition to their role in song perception and production. Experiments involving measurement of the expression of immediate early genes (IEG) showed that exposure to song leads to activation of cells in brain regions outside the song system, notably the caudomedial neostriatum (NCM) and the caudomedial hyperstriatum ventrale (CMHV), suggesting that these regions are involved in auditory perception. In addition, neuronal activation in the NCM correlates with the number of song elements that a male has learned from its tutor, suggesting that NCM may be (part of) the neural substrate for stored tutor song. Songbird females do not usually sing, but nevertheless they can learn the characteristics of tutor song, and they can develop a perceptual preference for tutor song over novel song. When exposed to male song, female songbirds and parrots show increased IEG expression in NCM and CMHV that is related to song complexity. In addition, the IEG response in the NCM (and perhaps in the CMHV) of female songbirds may also be related to song learning.","Symposium on Bird Brains and Behaviour, UNIV UTRECHT, DEPT BEHAV BIOL, UTRECHT, NETHERLANDS, JUL 26, 2002",10.1163/157075603769700331,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509316,Aversive sexual learning in the kissing bug Rhodnius prolixus: Modulation of different sexual responses in males and females,2024,12,NA,JOURNAL OF INSECT PHYSIOLOGY,0022-1910,159,NA,NA,"Souto, Fernando H. and Chialina, Tomas M. and Minoli, Sebastian A. and Manrique, Gabriel",NA,NA,NA,NA,"Although sexual learning can be a key process in the reproductive success of animals, research focused on the experience-dependent modulation of courtship in insects is scarce. In kissing bugs, the behavioural steps implicated in mating have been exhaustively studied, but not the involvement of learning in them. Our objective was to determine whether the sexual behaviour of Rhodnius prolixus could be modulated by experience. During training, couples were submitted to eight assays, in which they received a vibration (negative reinforcement) when the male attempted to copulate the female. Immediately after, they were separated, not allowing the occurrence of copulation. We found that along training, males' latency to perform a copulatory attempt increased, male's copulatory attempts were less frequent, and females' locomotor activity did not change. These results suggest that males, and not females, learned to avoid the vibration by reducing their intention to copulate. In post-training tests, conditioned males presented with new na \& iuml;ve females reverted to low copulatory attempt latencies, suggesting that the modulation was partner-specific. Besides, conditioned females increased their rejection frequencies to males' copulatory attempts, suggesting that a second type of learning occurred in females. These results constitute the first evidence of sexual learning in hematophagous insects. Males and females seem to change their selectivity according to their previous sexual experience. We discuss the relevance that this plasticity might have in the fitness of this epidemiologically relevant insect.",NA,10.1016/j.jinsphys.2024.104717,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509317,Expanding the scope for social information use,2007,8,NA,ANIMAL BEHAVIOUR,0003-3472,74,2,171-181,"Bonnie, Kristin E. and Earley, Ryan L.",NA,NA,NA,NA,"Our understanding of how, why, and the circumstances under which animals use social information has been facilitated by three principal areas of research, social learning, public information use and social eavesdropping. With few exceptions, these related concepts have remained remarkably distinct within the literature, with little discussion or integration among them. Are these distinctions warranted? We tackle the issue by exploring similarities and differences between the concepts with respect to how animals gather and use social information, the type of information gathered, how information is packaged, and the relative payoffs to individuals involved. We contend that none of the currently dominant paradigms, social learning, public information use, or social eavesdropping, provide a unifying theme for studying social information use. Instead, we favour the central characteristic of the three concepts, social information use, as the overarching umbrella, and advocate a broader conceptual framework for understanding more comprehensively how animals behave with their social environments. Our intention is not to revolutionize the fields of social learning, public information use or social eavesdropping, but rather to stimulate discussion among researchers investigating the abilities of animals to extract information from the social environment. (c) 2007 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",NA,10.1016/j.anbehav.2006.12.009,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509318,"Song evolution, speciation, and vocal learning in passerine birds",2017,3,NA,EVOLUTION,0014-3820,71,3,786-796,"Mason, Nicholas A. and Burns, Kevin J. and Tobias, Joseph A. and Claramunt, Santiago and Seddon, Nathalie and Derryberry, Elizabeth P.",NA,NA,NA,NA,"Phenotypic divergence can promote reproductive isolation and speciation, suggesting a possible link between rates of phenotypic evolution and the tempo of speciation at multiple evolutionary scales. To date, most macroevolutionary studies of diversification have focused on morphological traits, whereas behavioral traits-including vocal signals-are rarely considered. Thus, although behavioral traits often mediate mate choice and gene flow, we have a limited understanding of how behavioral evolution contributes to diversification. Furthermore, the developmental mode by which behavioral traits are acquired may affect rates of behavioral evolution, although this hypothesis is seldom tested in a phylogenetic framework. Here, we examine evidence for rate shifts in vocal evolution and speciation across two major radiations of codistributed passerines: one oscine clade with learned songs (Thraupidae) and one suboscine clade with innate songs (Furnariidae). We find that evolutionary bursts in rates of speciation and song evolution are coincident in both thraupids and furnariids. Further, overall rates of vocal evolution are higher among taxa with learned rather than innate songs. Taken together, these findings suggest an association between macroevolutionary bursts in speciation and vocal evolution, and that the tempo of behavioral evolution can be influenced by variation in developmental modes among lineages.",NA,10.1111/evo.13159,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509319,Evolutionary divergence of developmental plasticity and learning of mating tactics in Trinidadian guppies,2025,3,NA,JOURNAL OF ANIMAL ECOLOGY,0021-8790,94,3,276-290,"Yang, Yusan and Axelrod, Caleb J. and Grant, Elly and Earl, Shayna R. and Urquhart, Ellen M. and Talbert, Katie and Johnson, Lauren E. and Walker, Zakiya and Hsiao, Kyle and Stone, Isabel and Carlson, Bruce A. and Lopez-Sepulcre, Andres and Gordon, Swanne P.",NA,NA,NA,NA,"Behavioural plasticity is a major driver in the early stages of adaptation, but its effects in mediating evolution remain elusive because behavioural plasticity itself can evolve. In this study, we investigated how male Trinidadian guppies (Poecilia reticulata) adapted to different predation regimes diverged in behavioural plasticity of their mating tactic. We reared F2 juveniles of high- or low-predation population origins with different combinations of social and predator cues and assayed their mating behaviour upon sexual maturity. High-predation males learned their mating tactic from conspecific adults as juveniles, while low-predation males did not. High-predation males increased courtship when exposed to chemical predator cues during development; low-predation males decreased courtship in response to immediate chemical predator cues, but only when they were not exposed to such cues during development. Behavioural changes induced by predator cues were associated with developmental plasticity in brain morphology, but changes acquired through social learning were not. We thus show that guppy populations diverged in their response to social and ecological cues during development, and correlational evidence suggests that different cues can shape the same behaviour via different neural mechanisms. Our study demonstrates that behavioural plasticity, both environmentally induced and socially learnt, evolves rapidly and shapes adaptation when organisms colonize ecologically divergent habitats.",NA,10.1111/1365-2656.14043,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509320,Dynamics of learning in the context of courtship in Drosophila persimilis and D-pseudoobscura,2009,1,NA,ANIMAL BEHAVIOUR,0003-3472,77,1,253-259,"Dukas, Reuven",NA,NA,NA,NA,"Recent data indicating that male fruit flies adaptively reduce courtship of heterospecific females, which typically reject them, suggest that learning could contribute to reduced levels of matings between individuals from diverging populations with partial premating isolation. To further examine the robustness of learning in the context of courtship in fruit flies, I wished to broaden the types of experience provided to males prior to testing. In both Drosophila persimilis and D. pseudoobscura, alternating trials of mating with conspecific females and rejection by heterospecific females produced the strongest reduction in heterospecific courtship. Trials of rejection by heterospecific females produced equally strong reduction in heterospecific courtship in D. persimilis but not in D. pseudoobscura, whereas trials of mating with conspecific females did not reduce heterospecific courtship at all. The pattern of strong reduction in heterospecific courtship was also replicated when I simulated the likely natural scenario in which males interact with conspecific females since eclosion and later encounter and experience rejection by heterospecific females. The results indicate that a variety of relevant experiences cause a rapid decrease in the time that male fruit flies spend courting heterospecific females. Such learning in partially reproductively isolated populations could contribute to speciation. (c) 2008 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",NA,10.1016/j.anbehav.2008.10.010,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509321,Neural constraints on the complexity of avian song,2004,NA,NA,BRAIN BEHAVIOR AND EVOLUTION,0006-8977,63,4,221-232,"DeVoogd, TJ",NA,NA,NA,NA,"Why do birds sing? In many species, because the song attracts or retains a mate. Why do females pay attention? This paper reviews evidence that females may do so because male song can be an honest indicator of attributes of a male's brain that could contribute to his fitness or that of his young. Male songbirds learn and produce their songs using a set of brain regions collectively known as the song system. The learning has distinct auditory and motor components, and current data suggest that the neural changes that encode these forms of learning primarily occur in different subdivisions of the song system. There are positive correlations between song complexity and the volume of motor song system nucleus HVC, both between and within species. The correlations appear to arise because individual differences in volume lead to differences in capacity for learning. The differences in HVC volume are correlated with differences in the volumes of other song system components and with the volume of the forebrain. They are heritable. Thus, a complex song can be a signal to a female of immediate fitness ( the male has a larger brain) and ultimate fitness ( he has attractive characteristics that will be passed on to progeny). Copyright (C) 2004 S. Karger AG, Basel.",NA,10.1159/000076783,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509322,The challenges of mixing associational learning theory with information-based decision-making theory,2012,9,NA,BEHAVIORAL ECOLOGY,1045-2249,23,5,940-943,"Root-Bernstein, Meredith",NA,NA,NA,NA,"Behavioral ecologists frequently incorporate associational learning (AL) concepts into studies of choice behavior. Within behavioral ecology, AL is often considered a mechanism for information gathering. AL also provides alternative explanations of behavioral phenomena up to the level of motivational organization over the lifetime. AL assumes that all inputs to the learning system interact through a multistep process with feedbacks to control behavior and that cues are characterized by contingencies, whereas behavioral ecology assumes that learning inputs independently control responses, are in conflict, and convey information. Integrating the 2 perspectives is not straightforward and can lead to conflicting predictions or loss of predictive power. I examine 2 sets of case studies. First, I look at parallel research programs on mating in quail. Second, I consider how AL concepts have been integrated into foraging studies of nectarivores. The papers on quail mating demonstrate that to a large degree, the 2 approaches explain similar behaviors in compatible ways. The nectarivore papers show how the theories diverge, with AL predicting challenging results. Future studies should examine how much individuals select between sources of information and how much they respond to combinations of and interactions between cues within the process described by AL, using experimental designs that allow explicit cross-paradigm comparisons through the use of identical measurements of response.",NA,10.1093/beheco/ars057,NA,NA,NA
WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,rayyan-471509323,"Developmental Stress, Song-Learning, and Cognition",2014,10,NA,INTEGRATIVE AND COMPARATIVE BIOLOGY,1540-7063,54,4,555-567,"Peters, Susan and Searcy, William A. and Nowicki, Stephen",NA,NA,NA,NA,"The evolution of enhanced cognitive ability has sometimes been attributed to sexual selection. An association between the mating success of males and their cognitive ability could arise either through male-male competition or through female choice. Specifically in the latter case, sexual selection would act more readily if males advertized their cognitive ability through display. Most traits involved in sexual display, however, seem unlikely to have any inherent relationship with cognition beyond that which arises through the effect of cognitive abilities on acquisition of resources and, in turn, the effect of resources on development of the display trait. In contrast, for displays whose development and expression require learning, a direct link with cognition is possible because of a shared dependence on brain function. The parallel effects of developmental stress on song-learning and cognition provide a compelling explanation for an association between attributes of the song and cognitive ability. We outline the hypothesis that sexually selected qualities of song serve as an indicator of cognitive abilities. We first present evidence that song-learning is itself a challenging cognitive task. We then give evidence that sexual selection favors well-learned song. Next, we review evidence that song and cognitive ability both are affected by developmental stresses. We consider recent experimental data testing the relationship between song and cognitive ability. Finally, we suggest that the accuracy with which songs are learned may be an optimal indicator of other cognitive abilities.",NA,10.1093/icb/icu020,NA,NA,NA
